name,group,population,extent_w,extent_h,nodes_reachable,nodes_hashcons,splice_factor,tree_nodes,selects,compares,compares_feeding_selects,select_masks_shared,arm_true_med,arm_false_med,arm_excl_true_med,arm_excl_false_med,arm_excl_frac,gathers,buffers,uniforms,transcendentals,depth,ops,nodes_lowered,nodes_lowered_hc,input_dag_cost,input_tree_cost,input_sharing,tier_iters,class_cap,stop,iterations,applications,unions,classes,opt_ms,ext_nodes,ext_trip_tree_cost,ext_trip_dag_cost,ext_trip_sharing,ext_tree_cost,ext_dag_cost,ext_sharing,ext_selects,dag_cost_delta_pct,emit,bytes,spill_slots,hoisted,carried,frame_instr,row_instr,body_instr,frame_frac,row_frac,body_frac,frame_mem,row_mem,body_mem,body_remats,dyn_memory_ops,dyn_instructions,rule_hist,sched_len,sched_selects,guard_exclusive,guard_guarded,guard_exclusive_frac,guard_guarded_frac,guard_guarded_selects,guard_exclusive_selects,guard_select_frac,guard_lost_frac,classes_at_cap,quiesced,has_select,has_gather,has_transc,dup_gt_1,ext_shares,hoist_frac,class_per_hc_node,apps_per_hc_node,ext_shrink,lower_growth,sat_noop,sel_per_100,cmp_per_100,bytes_per_hc_node
glyph16:U+0030,glyph16,real,16.0,16.0,2706.0,1560.0,1.735,46809.0,120.0,171.0,69.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,56.0,Abs:1;Add:173;BitAnd:53;Const:200;Div:50;Dwrt:100;Ge:74;Gt:46;Le:48;Lt:3;Max:73;Min:51;Mul:154;MulAdd:261;Neg:20;Select:120;Sqrt:73;Sub:58;Var:2,5402.0,2355.0,10562.0,180087.0,17.05,100.0,5000.0,ClassCap,1.0,2586.0,2050.0,5000.0,19.2,2371.0,2548858.0,537484.0,4.742,179713.0,10774.0,16.68,166.0,2.01,ok,23104.0,0.0,250.0,5.0,102.0,1916.0,396.0,0.042,0.794,0.164,28.0,253.0,359.0,0.0,27052.0,56102.0,commutative(Mul):647;commutative(Add):425;factor:307;doubling:234;associative(Add):186;distribute:150;halving:144;canonicalize(Sub):104;commutative(Max):73;associative(Mul):62;commutative(Min):51;canonicalize(Div):50;constant-fold:50;fma-fusion:40;reverse-associative(Add):28;reverse-associative(Mul):21;annihilator:8;identity(Mul):4;identity(Add):2,3286,240,3011,2970,0.9163116250760803,0.9038344491783323,144,165,0.6,0.013616738625041536,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.835956917978459,2.1231422505307855,1.0980891719745223,1.0067940552016985,1.5096153846153846,0.0,7.6923076923076925,10.961538461538462,14.810256410256411
glyph16:U+0031,glyph16,real,16.0,16.0,924.0,531.0,1.74,13797.0,35.0,48.0,15.0,2.0,46.0,1.0,45.0,0.0,0.976,0.0,0.0,0.0,0.0,43.0,Abs:1;Add:65;BitAnd:20;Const:71;Div:19;Dwrt:38;Ge:20;Gt:10;Le:12;Lt:6;Max:24;Min:20;Mul:56;MulAdd:73;Neg:5;Select:35;Sqrt:24;Sub:30;Var:2,1452.0,665.0,2873.0,37346.0,12.999,100.0,5000.0,ClassCap,2.0,6804.0,3068.0,4416.0,24.8,613.0,308395.0,175491.0,1.757,9430.0,2586.0,3.647,45.0,-9.99,ok,6960.0,0.0,69.0,6.0,41.0,428.0,151.0,0.066,0.69,0.244,0.0,63.0,105.0,0.0,7728.0,16553.0,fma-fusion:1274;commutative(Mul):1045;commutative(Add):701;reverse-associative(Mul):599;associative(Add):543;associative(Mul):523;reverse-associative(Add):510;factor:337;distribute:222;halving:207;identity(Add):196;doubling:190;constant-fold:141;canonicalize(Sub):80;commutative(Max):72;commutative(Min):60;annihilator:42;canonicalize(Div):38;identity(Mul):21;cancellation(Sub):2;inverse-annihilation(Sub):1,909,70,893,844,0.9823982398239824,0.9284928492849285,42,55,0.6,0.054871220604703286,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7564516129032258,6.640601503759399,10.23157894736842,0.9218045112781955,1.2523540489642184,0.0,6.5913370998116765,9.03954802259887,13.107344632768362
glyph16:U+0032,glyph16,real,16.0,16.0,2015.0,1178.0,1.711,33995.0,87.0,126.0,48.0,0.0,61.0,1.0,60.0,0.0,0.978,0.0,0.0,0.0,0.0,50.0,Abs:1;Add:133;BitAnd:41;Const:159;Div:38;Dwrt:76;Ge:54;Gt:32;Le:34;Lt:6;Max:54;Min:39;Mul:116;MulAdd:188;Neg:16;Select:87;Sqrt:54;Sub:48;Var:2,3891.0,1726.0,7641.0,127793.0,16.725,100.0,5000.0,ClassCap,1.0,3078.0,2357.0,4945.0,17.6,1730.0,1637635.0,393787.0,4.159,98305.0,7747.0,12.689,119.0,1.39,ok,17744.0,0.0,204.0,5.0,129.0,1367.0,295.0,0.072,0.763,0.165,41.0,225.0,260.0,0.0,20281.0,40881.0,commutative(Mul):465;associative(Mul):374;commutative(Add):315;doubling:295;fma-fusion:291;factor:238;reverse-associative(Add):217;halving:177;associative(Add):173;reverse-associative(Mul):147;distribute:111;canonicalize(Sub):80;commutative(Max):54;constant-fold:43;commutative(Min):39;canonicalize(Div):38;annihilator:9;identity(Add):6;identity(Mul):6,2456,174,2156,2112,0.8778501628664495,0.8599348534201955,104,126,0.5977011494252874,0.020408163265306145,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.835287548855388,2.8650057937427578,1.783314020857474,1.0023174971031286,1.465195246179966,0.0,7.385398981324278,10.69609507640068,15.062818336162987
glyph16:U+0033,glyph16,real,16.0,16.0,3469.0,2024.0,1.714,60487.0,155.0,222.0,90.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,63.0,Abs:1;Add:225;BitAnd:67;Const:271;Div:64;Dwrt:128;Ge:96;Gt:60;Le:62;Lt:4;Max:94;Min:65;Mul:196;MulAdd:338;Neg:30;Select:155;Sqrt:94;Sub:72;Var:2,6993.0,3060.0,13651.0,236247.0,17.306,100.0,5000.0,ClassCap,1.0,1948.0,1791.0,5000.0,20.8,2959.0,2869971.0,737765.0,3.89,150291.0,13415.0,11.203,215.0,-1.73,ok,29024.0,0.0,314.0,3.0,84.0,2357.0,560.0,0.028,0.785,0.187,31.0,311.0,468.0,0.0,34959.0,73636.0,commutative(Mul):843;commutative(Add):549;canonicalize(Sub):132;commutative(Max):94;constant-fold:71;commutative(Min):65;canonicalize(Div):64;distribute:59;factor:12;doubling:11;fma-fusion:10;annihilator:9;halving:8;associative(Add):8;associative(Mul):3;reverse-associative(Add):3;reverse-associative(Mul):3;identity(Add):2;identity(Mul):2,4158,310,4194,4164,1.0086580086580086,1.0014430014430014,190,220,0.6129032258064516,0.007153075822603716,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8133955348217261,1.6339869281045751,0.6366013071895424,0.9669934640522876,1.5118577075098814,0.0,7.658102766798419,10.968379446640316,14.339920948616601
glyph16:U+0034,glyph16,real,16.0,16.0,997.0,572.0,1.743,15319.0,39.0,55.0,18.0,1.0,46.0,1.0,45.0,0.0,0.976,0.0,0.0,0.0,0.0,37.0,Abs:1;Add:69;BitAnd:22;Const:73;Div:20;Dwrt:40;Ge:23;Gt:12;Le:14;Lt:6;Max:26;Min:21;Mul:60;MulAdd:82;Neg:6;Select:39;Sqrt:26;Sub:30;Var:2,1637.0,730.0,3162.0,44945.0,14.214,100.0,5000.0,ClassCap,2.0,6676.0,3187.0,4552.0,26.4,661.0,344456.0,188851.0,1.824,11036.0,2791.0,3.954,51.0,-11.73,ok,7376.0,0.0,74.0,3.0,20.0,489.0,159.0,0.03,0.732,0.238,0.0,71.0,116.0,0.0,8560.0,18020.0,commutative(Mul):1219;fma-fusion:1104;commutative(Add):745;reverse-associative(Mul):576;associative(Mul):422;reverse-associative(Add):415;associative(Add):410;factor:379;halving:260;distribute:247;doubling:232;identity(Add):196;constant-fold:140;canonicalize(Sub):84;commutative(Max):78;commutative(Min):63;annihilator:42;canonicalize(Div):40;identity(Mul):21;cancellation(Sub):2;inverse-annihilation(Sub):1,975,78,976,928,1.001025641025641,0.9517948717948718,46,60,0.5897435897435898,0.049180327868852514,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7619760479041916,6.235616438356164,9.145205479452056,0.9054794520547945,1.2762237762237763,0.0,6.818181818181818,9.615384615384615,12.895104895104895
glyph16:U+0035,glyph16,real,16.0,16.0,2306.0,1338.0,1.723,39425.0,101.0,145.0,57.0,1.0,62.0,1.0,61.0,0.0,0.978,0.0,0.0,0.0,0.0,53.0,Abs:1;Add:150;BitAnd:46;Const:178;Div:43;Dwrt:86;Ge:63;Gt:38;Le:40;Lt:4;Max:61;Min:44;Mul:132;MulAdd:218;Neg:18;Select:101;Sqrt:61;Sub:52;Var:2,4546.0,1988.0,8826.0,151538.0,17.169,100.0,5000.0,ClassCap,1.0,2926.0,2243.0,4981.0,18.1,2013.0,2165407.0,451856.0,4.792,153907.0,9041.0,17.023,137.0,2.44,ok,20160.0,0.0,225.0,5.0,123.0,1611.0,335.0,0.059,0.779,0.162,38.0,236.0,303.0,0.0,23206.0,47339.0,commutative(Mul):539;commutative(Add):365;doubling:338;factor:278;associative(Mul):241;halving:208;associative(Add):194;fma-fusion:150;distribute:127;reverse-associative(Add):110;canonicalize(Sub):90;reverse-associative(Mul):75;commutative(Max):61;constant-fold:48;commutative(Min):44;canonicalize(Div):43;annihilator:9;identity(Mul):4;identity(Add):2,2820,200,2502,2462,0.8872340425531915,0.8730496453900709,122,144,0.61,0.015987210231814597,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8380860318994683,2.505533199195171,1.471830985915493,1.0125754527162978,1.4857997010463377,0.0,7.548579970104634,10.837070254110612,15.067264573991032
glyph16:U+0036,glyph16,real,16.0,16.0,3947.0,2284.0,1.728,69776.0,178.0,253.0,105.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,66.0,Abs:1;Add:252;BitAnd:75;Const:295;Div:73;Dwrt:144;Ge:109;Gt:70;Le:73;Lt:1;Max:107;Min:73;Mul:223;MulAdd:390;Neg:33;Select:178;Sqrt:107;Sub:78;Var:2,8067.0,3504.0,15754.0,273166.0,17.339,100.0,5000.0,ClassCap,1.0,1387.0,1337.0,5000.0,19.3,3416.0,50812584.0,3845069.0,13.215,246069.0,15269.0,16.116,248.0,-3.08,ok,35168.0,276.0,38.0,13.0,79.0,7.0,3367.0,0.023,0.002,0.975,23.0,2.0,755.0,1897.0,48375.0,215679.0,commutative(Add):628;commutative(Mul):360;canonicalize(Sub):148;constant-fold:76;canonicalize(Div):74;commutative(Min):73;commutative(Max):23;identity(Mul):3;identity(Add):2,6896,496,17358,14022,2.5171113689095126,2.0333526682134573,140,278,0.28225806451612906,0.19218804009678536,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.024905878945844194,1.4269406392694064,0.3958333333333333,0.9748858447488584,1.5341506129597198,0.0,7.793345008756567,11.07705779334501,15.39754816112084
glyph16:U+0037,glyph16,real,16.0,16.0,199.0,118.0,1.686,1867.0,5.0,9.0,0.0,0.0,45.0,1.0,44.0,0.0,0.966,0.0,0.0,0.0,0.0,27.0,Abs:1;Add:15;BitAnd:7;Const:18;Div:4;Dwrt:8;Ge:4;Le:2;Lt:3;Max:4;Min:5;Mul:16;MulAdd:8;Select:5;Sqrt:4;Sub:12;Var:2,191.0,112.0,413.0,1765.0,4.274,100.0,5000.0,ClassCap,4.0,12410.0,2394.0,2792.0,84.9,106.0,38400.0,32806.0,1.171,750.0,361.0,2.078,5.0,-12.59,ok,1248.0,0.0,19.0,10.0,25.0,47.0,40.0,0.223,0.42,0.357,6.0,11.0,3.0,0.0,374.0,3337.0,fma-fusion:2328;reverse-associative(Add):1868;associative(Add):1727;commutative(Add):1435;reverse-associative(Mul):803;commutative(Mul):728;identity(Add):718;distribute:688;factor:597;associative(Mul):582;constant-fold:354;annihilator:258;doubling:85;canonicalize(Sub):48;inverse-annihilation(Sub):44;commutative(Min):35;halving:33;commutative(Max):28;identity(Mul):25;canonicalize(Div):16;cancellation(Sub):8;involution(Sub):2,184,10,120,90,0.6521739130434783,0.4891304347826087,4,10,0.4,0.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6428571428571429,24.928571428571427,110.80357142857143,0.9464285714285714,0.9491525423728814,0.0,4.237288135593221,7.627118644067797,10.576271186440678
glyph16:U+0038,glyph16,real,16.0,16.0,4742.0,2710.0,1.75,84161.0,216.0,303.0,129.0,2.0,63.0,1.0,62.0,0.0,0.979,0.0,0.0,0.0,0.0,72.0,Abs:1;Add:297;BitAnd:89;Const:340;Div:86;Dwrt:172;Ge:129;Gt:86;Le:88;Max:127;Min:87;Mul:266;MulAdd:471;Neg:36;Select:216;Sqrt:127;Sub:90;Var:2,9774.0,4167.0,18766.0,332723.0,17.73,100.0,5000.0,ClassCap,1.0,581.0,580.0,5000.0,20.3,4126.0,61955732.0,4686740.0,13.219,299657.0,18500.0,16.198,298.0,-1.42,ok,41584.0,330.0,38.0,13.0,73.0,7.0,4083.0,0.018,0.002,0.981,23.0,2.0,897.0,2259.0,57463.0,261497.0,commutative(Add):239;canonicalize(Sub):176;canonicalize(Div):86;constant-fold:78;identity(Add):2,8322,596,21154,16290,2.5419370343667387,1.9574621485219899,154,324,0.25838926174496646,0.22993287321546751,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.01921691088157579,1.1999040076793857,0.13942884569234462,0.990160787137029,1.5376383763837638,0.0,7.970479704797048,11.180811808118081,15.344649446494465
glyph16:U+0039,glyph16,real,16.0,16.0,4015.0,2331.0,1.722,70915.0,182.0,258.0,108.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,66.0,Abs:1;Add:258;BitAnd:76;Const:305;Div:73;Dwrt:146;Ge:111;Gt:72;Le:74;Lt:1;Max:109;Min:74;Mul:226;MulAdd:398;Neg:36;Select:182;Sqrt:109;Sub:78;Var:2,8267.0,3595.0,16134.0,283354.0,17.563,100.0,5000.0,ClassCap,1.0,1260.0,1226.0,5000.0,19.9,3521.0,52745672.0,3961788.0,13.314,255197.0,15708.0,16.246,254.0,-2.64,ok,36160.0,285.0,39.0,13.0,80.0,7.0,3474.0,0.022,0.002,0.976,24.0,2.0,777.0,1928.0,49784.0,222528.0,commutative(Add):644;commutative(Mul):245;canonicalize(Sub):150;constant-fold:80;canonicalize(Div):73;commutative(Min):66;identity(Add):2,7113,508,18006,14810,2.5314213412062423,2.0821031913398005,144,292,0.28346456692913385,0.17749639009219154,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.02443133951137321,1.3908205841446453,0.35048678720445064,0.9794158553546592,1.5422565422565422,0.0,7.807807807807808,11.068211068211069,15.512655512655513
glyph16:U+003A,glyph16,real,16.0,16.0,1799.0,991.0,1.815,31403.0,81.0,113.0,48.0,3.0,62.0,1.0,61.0,0.0,0.978,0.0,0.0,0.0,0.0,45.0,Abs:1;Add:109;BitAnd:35;Const:108;Div:32;Dwrt:64;Ge:47;Gt:32;Le:34;Max:45;Min:33;Mul:104;MulAdd:173;Neg:10;Select:81;Sqrt:45;Sub:36;Var:2,3655.0,1498.0,6760.0,122317.0,18.094,100.0,5000.0,ClassCap,1.0,3374.0,2481.0,4854.0,17.6,1438.0,1322686.0,347750.0,3.804,81751.0,6620.0,12.349,107.0,-2.07,ok,15648.0,2.0,166.0,1.0,55.0,1157.0,256.0,0.037,0.788,0.174,22.0,194.0,242.0,0.0,18614.0,34951.0,fma-fusion:612;commutative(Mul):415;associative(Mul):333;reverse-associative(Mul):299;doubling:294;reverse-associative(Add):284;commutative(Add):279;factor:231;halving:170;associative(Add):139;distribute:104;canonicalize(Sub):68;commutative(Max):45;commutative(Min):33;canonicalize(Div):32;constant-fold:26;annihilator:8;identity(Add):2,2034,156,1964,1956,0.9655850540806293,0.9616519174041298,98,106,0.6282051282051282,0.004073319755600768,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8256130790190735,3.2403204272363153,2.2523364485981308,0.9599465954606141,1.5116044399596367,0.0,8.173562058526741,11.402623612512613,15.790110998990919
glyph16:U+003B,glyph16,real,16.0,16.0,1726.0,983.0,1.756,29881.0,77.0,109.0,45.0,2.0,63.0,1.0,62.0,0.0,0.979,0.0,0.0,0.0,0.0,45.0,Abs:1;Add:108;BitAnd:34;Const:126;Div:31;Dwrt:62;Ge:46;Gt:30;Le:32;Lt:1;Max:44;Min:32;Mul:100;MulAdd:165;Neg:12;Select:77;Sqrt:44;Sub:36;Var:2,3494.0,1484.0,6605.0,117922.0,17.853,100.0,5000.0,ClassCap,1.0,3371.0,2490.0,4855.0,17.2,1422.0,1251717.0,334957.0,3.737,77082.0,6442.0,11.966,103.0,-2.47,ok,14656.0,0.0,165.0,2.0,71.0,1138.0,247.0,0.049,0.782,0.17,26.0,182.0,229.0,0.0,17594.0,34087.0,fma-fusion:640;commutative(Mul):408;associative(Mul):329;reverse-associative(Mul):314;reverse-associative(Add):290;doubling:279;commutative(Add):274;factor:218;halving:162;associative(Add):142;distribute:99;canonicalize(Sub):66;commutative(Max):44;commutative(Min):32;canonicalize(Div):31;constant-fold:31;annihilator:8;identity(Add):2;identity(Mul):2,2007,150,1877,1854,0.935226706527155,0.9237668161434978,92,105,0.6133333333333333,0.012253596164091607,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8303571428571429,3.2715633423180592,2.2715633423180592,0.9582210242587601,1.5096642929806714,0.0,7.8331637843336726,11.088504577822992,14.909460834181079
glyph16:U+003C,glyph16,real,16.0,16.0,307.0,183.0,1.678,3163.0,8.0,16.0,0.0,0.0,46.0,1.0,45.0,0.0,0.968,0.0,0.0,0.0,0.0,30.0,Abs:1;Add:24;BitAnd:10;Const:25;Div:7;Dwrt:14;Ge:8;Le:2;Lt:6;Max:7;Min:8;Mul:22;MulAdd:14;Select:8;Sqrt:7;Sub:18;Var:2,295.0,171.0,652.0,2888.0,4.429,100.0,5000.0,ClassCap,3.0,7919.0,2261.0,2697.0,33.0,177.0,60537.0,51987.0,1.164,1422.0,657.0,2.164,8.0,0.77,ok,1904.0,0.0,31.0,7.0,47.0,78.0,58.0,0.257,0.426,0.317,10.0,28.0,18.0,0.0,1610.0,5007.0,fma-fusion:1986;reverse-associative(Add):1454;associative(Add):1320;commutative(Add):995;commutative(Mul):355;identity(Add):327;reverse-associative(Mul):285;constant-fold:268;associative(Mul):204;distribute:201;factor:162;annihilator:114;canonicalize(Sub):54;doubling:42;commutative(Min):40;commutative(Max):35;identity(Mul):34;canonicalize(Div):21;inverse-annihilation(Sub):17;halving:3;involution(Sub):1;cancellation(Sub):1,293,16,206,156,0.7030716723549488,0.5324232081911263,6,16,0.375,0.24271844660194175,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6830601092896175,15.771929824561404,46.30994152046784,1.0350877192982457,0.9344262295081968,0.0,4.371584699453552,8.743169398907105,10.404371584699453
glyph16:U+003D,glyph16,real,16.0,16.0,199.0,115.0,1.73,1867.0,5.0,8.0,0.0,2.0,46.0,1.0,45.0,0.0,0.966,0.0,0.0,0.0,0.0,27.0,Abs:1;Add:15;BitAnd:5;Const:18;Div:4;Dwrt:8;Ge:4;Le:2;Lt:2;Max:4;Min:5;Mul:16;MulAdd:8;Select:5;Sqrt:4;Sub:12;Var:2,183.0,96.0,329.0,1713.0,5.207,100.0,5000.0,Quiesced,7.0,21545.0,1334.0,1514.0,50.6,81.0,38408.0,29994.0,1.281,593.0,234.0,2.534,5.0,-28.88,ok,928.0,0.0,11.0,9.0,7.0,40.0,38.0,0.082,0.471,0.447,2.0,8.0,0.0,0.0,130.0,3079.0,fma-fusion:4110;reverse-associative(Add):3939;associative(Add):3761;commutative(Add):3581;identity(Add):1520;commutative(Mul):919;constant-fold:917;factor:563;distribute:517;reverse-associative(Mul):477;associative(Mul):435;annihilator:306;doubling:111;inverse-annihilation(Sub):93;canonicalize(Sub):84;commutative(Min):65;commutative(Max):52;identity(Mul):46;canonicalize(Div):28;halving:11;involution(Sub):5;cancellation(Sub):5,143,10,100,64,0.6993006993006993,0.44755244755244755,2,10,0.2,0.36,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5529411764705883,15.770833333333334,224.42708333333334,0.84375,0.8347826086956521,0.0,4.3478260869565215,6.956521739130435,8.069565217391304
glyph16:U+003E,glyph16,real,16.0,16.0,307.0,183.0,1.678,3163.0,8.0,16.0,0.0,0.0,46.0,1.0,45.0,0.0,0.968,0.0,0.0,0.0,0.0,30.0,Abs:1;Add:24;BitAnd:10;Const:25;Div:7;Dwrt:14;Ge:8;Le:2;Lt:6;Max:7;Min:8;Mul:22;MulAdd:14;Select:8;Sqrt:7;Sub:18;Var:2,295.0,171.0,652.0,2888.0,4.429,100.0,5000.0,ClassCap,3.0,7928.0,2273.0,2710.0,34.3,179.0,61881.0,53331.0,1.16,1431.0,666.0,2.149,8.0,2.15,ok,1920.0,0.0,31.0,7.0,47.0,79.0,59.0,0.254,0.427,0.319,10.0,28.0,18.0,0.0,1610.0,5087.0,fma-fusion:1994;reverse-associative(Add):1451;associative(Add):1327;commutative(Add):997;commutative(Mul):355;identity(Add):327;reverse-associative(Mul):281;constant-fold:268;distribute:206;associative(Mul):200;factor:163;annihilator:118;canonicalize(Sub):54;doubling:43;commutative(Min):40;commutative(Max):35;identity(Mul):26;canonicalize(Div):21;inverse-annihilation(Sub):17;halving:3;involution(Sub):1;cancellation(Sub):1,296,16,210,158,0.7094594594594594,0.5337837837837838,6,16,0.375,0.24761904761904763,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6810810810810811,15.847953216374268,46.36257309941521,1.0467836257309941,0.9344262295081968,0.0,4.371584699453552,8.743169398907105,10.491803278688524
glyph16:U+003F,glyph16,real,16.0,16.0,3324.0,1904.0,1.746,58101.0,149.0,211.0,87.0,1.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,61.0,Abs:1;Add:211;BitAnd:64;Const:238;Div:61;Dwrt:122;Ge:90;Gt:58;Le:60;Lt:3;Max:89;Min:62;Mul:188;MulAdd:324;Neg:25;Select:149;Sqrt:89;Sub:68;Var:2,6716.0,2887.0,12970.0,226228.0,17.442,100.0,5000.0,ClassCap,1.0,2009.0,1824.0,5000.0,19.0,2801.0,2559849.0,703152.0,3.641,154194.0,12792.0,12.054,205.0,-1.37,ok,27216.0,0.0,298.0,3.0,76.0,2228.0,533.0,0.027,0.785,0.188,27.0,298.0,449.0,0.0,33531.0,69836.0,commutative(Mul):798;commutative(Add):523;distribute:150;canonicalize(Sub):126;commutative(Max):89;commutative(Min):62;canonicalize(Div):61;constant-fold:60;factor:32;doubling:28;associative(Add):21;halving:19;fma-fusion:12;annihilator:9;associative(Mul):7;reverse-associative(Add):4;reverse-associative(Mul):4;identity(Add):2;identity(Mul):2,3939,296,4016,3994,1.0195481086570195,1.0139629347550139,182,204,0.6148648648648649,0.005478087649402386,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8121254846669017,1.7319016279875303,0.6958780741253897,0.9702112919986144,1.516281512605042,0.0,7.82563025210084,11.081932773109244,14.294117647058824
glyph16:U+0040,glyph16,real,16.0,16.0,5940.0,3424.0,1.735,104997.0,269.0,381.0,159.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,85.0,Abs:1;Add:381;BitAnd:112;Const:429;Div:109;Dwrt:218;Ge:164;Gt:106;Le:108;Lt:3;Max:162;Min:110;Mul:332;MulAdd:589;Neg:51;Select:269;Sqrt:162;Sub:116;Var:2,12056.0,5226.0,23527.0,409366.0,17.4,100.0,5000.0,ClassCap,0.0,0.0,0.0,5226.0,6.0,5226.0,84427501.0,5835952.0,14.467,409366.0,23527.0,17.4,373.0,0.0,ok,51408.0,307.0,158.0,12.0,328.0,7.0,5009.0,0.061,0.001,0.937,146.0,0.0,1089.0,2461.0,69842.0,321016.0,,10669,746,26500,19696,2.483831661823976,1.846096166463586,190,422,0.2546916890080429,0.25675471698113206,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.06268712574850299,1.0,0.0,1.0,1.526285046728972,1.0,7.856308411214953,11.12733644859813,15.014018691588785
glyph16:U+0041,glyph16,real,16.0,16.0,925.0,527.0,1.755,14455.0,37.0,49.0,18.0,4.0,61.0,1.0,60.0,0.0,0.977,0.0,0.0,0.0,0.0,39.0,Abs:1;Add:62;BitAnd:18;Const:74;Div:18;Dwrt:36;Ge:20;Gt:12;Le:14;Lt:3;Max:23;Min:19;Mul:56;MulAdd:77;Neg:5;Select:37;Sqrt:23;Sub:27;Var:2,1605.0,713.0,3103.0,45963.0,14.812,100.0,5000.0,ClassCap,2.0,6650.0,3134.0,4501.0,25.4,643.0,328082.0,173600.0,1.89,10952.0,2780.0,3.94,47.0,-10.41,ok,7392.0,0.0,70.0,6.0,44.0,460.0,146.0,0.068,0.708,0.225,0.0,64.0,110.0,0.0,8064.0,16748.0,commutative(Mul):1202;fma-fusion:1137;commutative(Add):736;reverse-associative(Mul):581;associative(Mul):431;reverse-associative(Add):421;associative(Add):415;factor:383;distribute:246;halving:245;doubling:230;identity(Add):184;constant-fold:134;canonicalize(Sub):78;commutative(Max):69;commutative(Min):57;annihilator:46;canonicalize(Div):36;identity(Mul):16;cancellation(Sub):2;inverse-annihilation(Sub):1,936,72,927,886,0.9903846153846154,0.9465811965811965,44,55,0.6111111111111112,0.0442286947141316,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7753846153846153,6.312762973352034,9.326788218793828,0.9018232819074333,1.3529411764705883,0.0,7.020872865275142,9.297912713472487,14.026565464895636
glyph16:U+0042,glyph16,real,16.0,16.0,2270.0,1319.0,1.721,38993.0,100.0,144.0,57.0,0.0,61.0,1.0,60.0,0.0,0.978,0.0,0.0,0.0,0.0,52.0,Abs:1;Add:148;BitAnd:45;Const:172;Div:42;Dwrt:84;Ge:62;Gt:38;Le:40;Lt:4;Max:61;Min:43;Mul:130;MulAdd:217;Neg:19;Select:100;Sqrt:61;Sub:50;Var:2,4470.0,1953.0,8694.0,147847.0,17.006,100.0,5000.0,ClassCap,1.0,2973.0,2267.0,4975.0,18.0,1961.0,2073829.0,440665.0,4.706,127354.0,8815.0,14.447,138.0,1.39,ok,18992.0,0.0,220.0,2.0,94.0,1594.0,325.0,0.047,0.792,0.161,37.0,236.0,297.0,0.0,22821.0,46398.0,commutative(Mul):534;commutative(Add):350;doubling:346;factor:281;associative(Mul):266;halving:213;associative(Add):183;fma-fusion:166;distribute:130;reverse-associative(Add):120;canonicalize(Sub):88;reverse-associative(Mul):82;commutative(Max):61;constant-fold:47;commutative(Min):43;canonicalize(Div):42;annihilator:9;identity(Add):6;identity(Mul):6,2742,200,2451,2408,0.8938730853391685,0.8781911013858498,118,143,0.59,0.01754385964912286,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8385494287133631,2.5473630312339988,1.522273425499232,1.0040962621607783,1.480667172100076,0.0,7.58150113722517,10.917361637604246,14.398786959818043
