expr_name,origin,tier,node_count,app_target,app_actual,cost,ended,ended_at_apps
train_b24_f07_02122,train,classical,259,204800,4149,5062,quiesced,4149
dev_b27_f03_00603,dev,classical,262,25,50,3013011,quiesced,8444
dev_b27_f03_00603,dev,classical,262,50,50,3013011,quiesced,8444
dev_b27_f03_00603,dev,classical,262,100,154,3012953,quiesced,8444
dev_b27_f03_00603,dev,classical,262,200,272,3012925,quiesced,8444
dev_b27_f03_00603,dev,classical,262,400,406,3012925,quiesced,8444
dev_b27_f03_00603,dev,classical,262,800,953,7188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,1600,1603,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,3200,3468,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,6400,6753,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,12800,8444,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,25600,8444,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,51200,8444,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,102400,8444,1007188,quiesced,8444
dev_b27_f03_00603,dev,classical,262,204800,8444,1007188,quiesced,8444
train_b28_f07_02460,train,classical,267,25,50,5008157,quiesced,11589
train_b28_f07_02460,train,classical,267,50,50,5008157,quiesced,11589
train_b28_f07_02460,train,classical,267,100,150,5008151,quiesced,11589
train_b28_f07_02460,train,classical,267,200,256,5008147,quiesced,11589
train_b28_f07_02460,train,classical,267,400,403,5008127,quiesced,11589
train_b28_f07_02460,train,classical,267,800,811,4931,quiesced,11589
train_b28_f07_02460,train,classical,267,1600,1709,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,3200,3303,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,6400,6677,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,12800,11589,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,25600,11589,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,51200,11589,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,102400,11589,4673,quiesced,11589
train_b28_f07_02460,train,classical,267,204800,11589,4673,quiesced,11589
train_b31_f03_02738,train,classical,269,25,59,1000144,quiesced,1962
train_b31_f03_02738,train,classical,269,50,59,1000144,quiesced,1962
train_b31_f03_02738,train,classical,269,100,176,1000144,quiesced,1962
train_b31_f03_02738,train,classical,269,200,206,1000144,quiesced,1962
train_b31_f03_02738,train,classical,269,400,401,1000141,quiesced,1962
train_b31_f03_02738,train,classical,269,800,857,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,1600,1600,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,3200,1962,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,6400,1962,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,12800,1962,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,25600,1962,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,51200,1962,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,102400,1962,1000127,quiesced,1962
train_b31_f03_02738,train,classical,269,204800,1962,1000127,quiesced,1962
train_b28_f04_02413,train,classical,271,25,64,8016162,quiesced,19831
train_b28_f04_02413,train,classical,271,50,64,8016162,quiesced,19831
train_b28_f04_02413,train,classical,271,100,111,8016122,quiesced,19831
train_b28_f04_02413,train,classical,271,200,248,8016084,quiesced,19831
train_b28_f04_02413,train,classical,271,400,404,8016076,quiesced,19831
train_b28_f04_02413,train,classical,271,800,827,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,1600,1641,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,3200,3573,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,6400,7525,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,12800,13165,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,25600,19831,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,51200,19831,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,102400,19831,12592,quiesced,19831
train_b28_f04_02413,train,classical,271,204800,19831,12592,quiesced,19831
train_b28_f00_02353,train,classical,274,25,50,1008286,quiesced,7858
train_b28_f00_02353,train,classical,274,50,50,1008286,quiesced,7858
train_b28_f00_02353,train,classical,274,100,146,1008279,quiesced,7858
train_b28_f00_02353,train,classical,274,200,248,1008275,quiesced,7858
train_b28_f00_02353,train,classical,274,400,424,1006409,quiesced,7858
train_b28_f00_02353,train,classical,274,800,803,1003689,quiesced,7858
train_b28_f00_02353,train,classical,274,1600,1610,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,3200,3225,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,6400,6548,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,12800,7858,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,25600,7858,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,51200,7858,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,102400,7858,1003669,quiesced,7858
train_b28_f00_02353,train,classical,274,204800,7858,1003669,quiesced,7858
dev_b33_f02_00703,dev,classical,276,25,48,4009904,quiesced,2685
dev_b33_f02_00703,dev,classical,276,50,59,4009904,quiesced,2685
dev_b33_f02_00703,dev,classical,276,100,151,4009898,quiesced,2685
dev_b33_f02_00703,dev,classical,276,200,249,4009890,quiesced,2685
dev_b33_f02_00703,dev,classical,276,400,423,1009386,quiesced,2685
dev_b33_f02_00703,dev,classical,276,800,900,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,1600,1633,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,3200,2685,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,6400,2685,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,12800,2685,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,25600,2685,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,51200,2685,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,102400,2685,2006405,quiesced,2685
dev_b33_f02_00703,dev,classical,276,204800,2685,2006405,quiesced,2685
train_b26_f03_02295,train,classical,279,25,49,1000081,quiesced,4339
train_b26_f03_02295,train,classical,279,50,50,1000081,quiesced,4339
train_b26_f03_02295,train,classical,279,100,146,1000081,quiesced,4339
train_b26_f03_02295,train,classical,279,200,248,1000081,quiesced,4339
train_b26_f03_02295,train,classical,279,400,400,1000081,quiesced,4339
train_b26_f03_02295,train,classical,279,800,830,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,1600,1621,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,3200,3216,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,6400,4339,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,12800,4339,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,25600,4339,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,51200,4339,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,102400,4339,1000078,quiesced,4339
train_b26_f03_02295,train,classical,279,204800,4339,1000078,quiesced,4339
train_b31_f03_02739,train,classical,281,25,57,3006406,quiesced,3136
train_b31_f03_02739,train,classical,281,50,57,3006406,quiesced,3136
train_b31_f03_02739,train,classical,281,100,170,3006388,quiesced,3136
train_b31_f03_02739,train,classical,281,200,213,3006380,quiesced,3136
train_b31_f03_02739,train,classical,281,400,400,8282,quiesced,3136
train_b31_f03_02739,train,classical,281,800,828,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,1600,1604,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,3200,3136,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,6400,3136,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,12800,3136,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,25600,3136,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,51200,3136,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,102400,3136,7184,quiesced,3136
train_b31_f03_02739,train,classical,281,204800,3136,7184,quiesced,3136
train_b34_f05_02991,train,classical,284,25,51,4016463,quiesced,45474
train_b34_f05_02991,train,classical,284,50,51,4016463,quiesced,45474
train_b34_f05_02991,train,classical,284,100,154,4016436,quiesced,45474
train_b34_f05_02991,train,classical,284,200,206,4016408,quiesced,45474
train_b34_f05_02991,train,classical,284,400,407,10421,quiesced,45474
train_b34_f05_02991,train,classical,284,800,856,8715,quiesced,45474
train_b34_f05_02991,train,classical,284,1600,1600,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,3200,3209,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,6400,6561,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,12800,13262,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,25600,25916,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,51200,45474,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,102400,45474,8707,quiesced,45474
train_b34_f05_02991,train,classical,284,204800,45474,8707,quiesced,45474
train_b30_f01_02597,train,classical,287,25,57,1002345,quiesced,1959
train_b30_f01_02597,train,classical,287,50,57,1002345,quiesced,1959
train_b30_f01_02597,train,classical,287,100,170,1002342,quiesced,1959
train_b30_f01_02597,train,classical,287,200,220,1002338,quiesced,1959
train_b30_f01_02597,train,classical,287,400,400,1002338,quiesced,1959
train_b30_f01_02597,train,classical,287,800,865,5433,quiesced,1959
train_b30_f01_02597,train,classical,287,1600,1607,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,3200,1959,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,6400,1959,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,12800,1959,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,25600,1959,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,51200,1959,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,102400,1959,5427,quiesced,1959
train_b30_f01_02597,train,classical,287,204800,1959,5427,quiesced,1959
train_b29_f00_02474,train,classical,290,25,52,10489,quiesced,6185
train_b29_f00_02474,train,classical,290,50,52,10489,quiesced,6185
train_b29_f00_02474,train,classical,290,100,154,10481,quiesced,6185
train_b29_f00_02474,train,classical,290,200,256,10481,quiesced,6185
train_b29_f00_02474,train,classical,290,400,423,10379,quiesced,6185
train_b29_f00_02474,train,classical,290,800,811,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,1600,1602,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,3200,3309,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,6400,6185,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,12800,6185,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,25600,6185,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,51200,6185,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,102400,6185,7778,quiesced,6185
train_b29_f00_02474,train,classical,290,204800,6185,7778,quiesced,6185
train_b37_f05_03329,train,classical,292,25,42,6010602,quiesced,18486
train_b37_f05_03329,train,classical,292,50,55,6010582,quiesced,18486
train_b37_f05_03329,train,classical,292,100,140,6010574,quiesced,18486
train_b37_f05_03329,train,classical,292,200,225,6010574,quiesced,18486
train_b37_f05_03329,train,classical,292,400,400,6420,quiesced,18486
train_b37_f05_03329,train,classical,292,800,906,4399,quiesced,18486
train_b37_f05_03329,train,classical,292,1600,1629,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,3200,3627,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,6400,7027,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,12800,12982,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,25600,18486,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,51200,18486,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,102400,18486,4396,quiesced,18486
train_b37_f05_03329,train,classical,292,204800,18486,4396,quiesced,18486
train_b30_f06_02669,train,classical,297,25,26,1009723,quiesced,6252
train_b30_f06_02669,train,classical,297,50,53,1009723,quiesced,6252
train_b30_f06_02669,train,classical,297,100,134,1009697,quiesced,6252
train_b30_f06_02669,train,classical,297,200,256,1009673,quiesced,6252
train_b30_f06_02669,train,classical,297,400,401,1009673,quiesced,6252
train_b30_f06_02669,train,classical,297,800,822,7323,quiesced,6252
train_b30_f06_02669,train,classical,297,1600,1611,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,3200,3358,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,6400,6252,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,12800,6252,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,25600,6252,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,51200,6252,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,102400,6252,7116,quiesced,6252
train_b30_f06_02669,train,classical,297,204800,6252,7116,quiesced,6252
dev_b33_f02_00701,dev,classical,301,25,55,18119,quiesced,2716
dev_b33_f02_00701,dev,classical,301,50,55,18119,quiesced,2716
dev_b33_f02_00701,dev,classical,301,100,160,18063,quiesced,2716
dev_b33_f02_00701,dev,classical,301,200,295,17999,quiesced,2716
dev_b33_f02_00701,dev,classical,301,400,431,17969,quiesced,2716
dev_b33_f02_00701,dev,classical,301,800,814,13080,quiesced,2716
dev_b33_f02_00701,dev,classical,301,1600,1631,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,3200,2716,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,6400,2716,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,12800,2716,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,25600,2716,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,51200,2716,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,102400,2716,12826,quiesced,2716
dev_b33_f02_00701,dev,classical,301,204800,2716,12826,quiesced,2716
train_b36_f07_03237,train,classical,303,25,55,3010476,quiesced,14425
train_b36_f07_03237,train,classical,303,50,55,3010476,quiesced,14425
train_b36_f07_03237,train,classical,303,100,164,3010472,quiesced,14425
train_b36_f07_03237,train,classical,303,200,273,3010472,quiesced,14425
train_b36_f07_03237,train,classical,303,400,401,3010472,quiesced,14425
train_b36_f07_03237,train,classical,303,800,843,1005806,quiesced,14425
train_b36_f07_03237,train,classical,303,1600,1686,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,3200,3238,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,6400,6485,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,12800,12801,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,25600,14425,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,51200,14425,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,102400,14425,1005223,quiesced,14425
train_b36_f07_03237,train,classical,303,204800,14425,1005223,quiesced,14425
train_b36_f04_03202,train,classical,307,25,65,7352,quiesced,50840
train_b36_f04_03202,train,classical,307,50,65,7352,quiesced,50840
train_b36_f04_03202,train,classical,307,100,184,7343,quiesced,50840
train_b36_f04_03202,train,classical,307,200,215,7331,quiesced,50840
train_b36_f04_03202,train,classical,307,400,404,7331,quiesced,50840
train_b36_f04_03202,train,classical,307,800,869,5062,quiesced,50840
train_b36_f04_03202,train,classical,307,1600,1643,5062,quiesced,50840
train_b36_f04_03202,train,classical,307,3200,3468,5052,quiesced,50840
train_b36_f04_03202,train,classical,307,6400,6488,5052,quiesced,50840
train_b36_f04_03202,train,classical,307,12800,13858,5052,quiesced,50840
train_b36_f04_03202,train,classical,307,25600,25646,5052,quiesced,50840
train_b36_f04_03202,train,classical,307,51200,50840,5052,quiesced,50840
train_b36_f04_03202,train,classical,307,102400,50840,5052,quiesced,50840
train_b36_f04_03202,train,classical,307,204800,50840,5052,quiesced,50840
train_b28_f06_02442,train,classical,312,25,52,17344,quiesced,34674
train_b28_f06_02442,train,classical,312,50,52,17344,quiesced,34674
train_b28_f06_02442,train,classical,312,100,155,17307,quiesced,34674
train_b28_f06_02442,train,classical,312,200,270,17283,quiesced,34674
train_b28_f06_02442,train,classical,312,400,403,17283,quiesced,34674
train_b28_f06_02442,train,classical,312,800,845,13171,quiesced,34674
train_b28_f06_02442,train,classical,312,1600,1607,11500,quiesced,34674
train_b28_f06_02442,train,classical,312,3200,3241,11304,quiesced,34674
train_b28_f06_02442,train,classical,312,6400,6548,11304,quiesced,34674
train_b28_f06_02442,train,classical,312,12800,12837,11304,quiesced,34674
train_b28_f06_02442,train,classical,312,25600,25612,11304,quiesced,34674
train_b28_f06_02442,train,classical,312,51200,34674,11304,quiesced,34674
train_b28_f06_02442,train,classical,312,102400,34674,11304,quiesced,34674
train_b28_f06_02442,train,classical,312,204800,34674,11304,quiesced,34674
train_b35_f06_03113,train,classical,316,25,52,11690,quiesced,9755
train_b35_f06_03113,train,classical,316,50,52,11690,quiesced,9755
train_b35_f06_03113,train,classical,316,100,153,11659,quiesced,9755
train_b35_f06_03113,train,classical,316,200,267,11642,quiesced,9755
train_b35_f06_03113,train,classical,316,400,402,11642,quiesced,9755
train_b35_f06_03113,train,classical,316,800,830,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,1600,1677,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,3200,3238,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,6400,6578,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,12800,9755,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,25600,9755,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,51200,9755,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,102400,9755,7236,quiesced,9755
train_b35_f06_03113,train,classical,316,204800,9755,7236,quiesced,9755
train_b32_f00_02802,train,classical,320,25,51,11304,quiesced,20889
train_b32_f00_02802,train,classical,320,50,51,11304,quiesced,20889
train_b32_f00_02802,train,classical,320,100,151,11285,quiesced,20889
train_b32_f00_02802,train,classical,320,200,263,11277,quiesced,20889
train_b32_f00_02802,train,classical,320,400,405,11277,quiesced,20889
train_b32_f00_02802,train,classical,320,800,802,5612,quiesced,20889
train_b32_f00_02802,train,classical,320,1600,1683,5612,quiesced,20889
train_b32_f00_02802,train,classical,320,3200,3401,5607,quiesced,20889
train_b32_f00_02802,train,classical,320,6400,6699,5607,quiesced,20889
train_b32_f00_02802,train,classical,320,12800,13704,5499,quiesced,20889
train_b32_f00_02802,train,classical,320,25600,20889,5499,quiesced,20889
train_b32_f00_02802,train,classical,320,51200,20889,5499,quiesced,20889
train_b32_f00_02802,train,classical,320,102400,20889,5499,quiesced,20889
train_b32_f00_02802,train,classical,320,204800,20889,5499,quiesced,20889
train_b30_f06_02660,train,classical,324,25,45,12196,quiesced,24191
train_b30_f06_02660,train,classical,324,50,50,12196,quiesced,24191
train_b30_f06_02660,train,classical,324,100,137,12187,quiesced,24191
train_b30_f06_02660,train,classical,324,200,225,12157,quiesced,24191
train_b30_f06_02660,train,classical,324,400,410,8445,quiesced,24191
train_b30_f06_02660,train,classical,324,800,808,6751,quiesced,24191
train_b30_f06_02660,train,classical,324,1600,1621,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,3200,3660,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,6400,6976,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,12800,12826,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,25600,24191,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,51200,24191,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,102400,24191,6747,quiesced,24191
train_b30_f06_02660,train,classical,324,204800,24191,6747,quiesced,24191
dev_b33_f05_00742,dev,classical,330,25,64,10521,quiesced,12579
dev_b33_f05_00742,dev,classical,330,50,64,10521,quiesced,12579
dev_b33_f05_00742,dev,classical,330,100,191,10492,quiesced,12579
dev_b33_f05_00742,dev,classical,330,200,224,10480,quiesced,12579
dev_b33_f05_00742,dev,classical,330,400,400,10480,quiesced,12579
dev_b33_f05_00742,dev,classical,330,800,937,6921,quiesced,12579
dev_b33_f05_00742,dev,classical,330,1600,1641,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,3200,3261,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,6400,6430,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,12800,12579,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,25600,12579,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,51200,12579,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,102400,12579,6725,quiesced,12579
dev_b33_f05_00742,dev,classical,330,204800,12579,6725,quiesced,12579
train_b28_f03_02404,train,classical,334,25,57,19473,quiesced,14916
train_b28_f03_02404,train,classical,334,50,57,19473,quiesced,14916
train_b28_f03_02404,train,classical,334,100,168,19431,quiesced,14916
train_b28_f03_02404,train,classical,334,200,204,19377,quiesced,14916
train_b28_f03_02404,train,classical,334,400,400,18871,quiesced,14916
train_b28_f03_02404,train,classical,334,800,801,18863,quiesced,14916
train_b28_f03_02404,train,classical,334,1600,1730,18863,quiesced,14916
train_b28_f03_02404,train,classical,334,3200,3493,18863,quiesced,14916
train_b28_f03_02404,train,classical,334,6400,6831,18863,quiesced,14916
train_b28_f03_02404,train,classical,334,12800,12909,15520,quiesced,14916
train_b28_f03_02404,train,classical,334,25600,14916,15520,quiesced,14916
train_b28_f03_02404,train,classical,334,51200,14916,15520,quiesced,14916
train_b28_f03_02404,train,classical,334,102400,14916,15520,quiesced,14916
train_b28_f03_02404,train,classical,334,204800,14916,15520,quiesced,14916
train_b35_f07_03126,train,classical,339,25,58,9906,quiesced,7425
train_b35_f07_03126,train,classical,339,50,58,9906,quiesced,7425
train_b35_f07_03126,train,classical,339,100,170,9881,quiesced,7425
train_b35_f07_03126,train,classical,339,200,204,9853,quiesced,7425
train_b35_f07_03126,train,classical,339,400,414,9730,quiesced,7425
train_b35_f07_03126,train,classical,339,800,892,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,1600,1651,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,3200,3218,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,6400,6483,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,12800,7425,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,25600,7425,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,51200,7425,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,102400,7425,6517,quiesced,7425
train_b35_f07_03126,train,classical,339,204800,7425,6517,quiesced,7425
train_b35_f01_03047,train,classical,344,25,53,9463,quiesced,2521
train_b35_f01_03047,train,classical,344,50,53,9463,quiesced,2521
train_b35_f01_03047,train,classical,344,100,156,9452,quiesced,2521
train_b35_f01_03047,train,classical,344,200,265,9448,quiesced,2521
train_b35_f01_03047,train,classical,344,400,401,9448,quiesced,2521
train_b35_f01_03047,train,classical,344,800,833,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,1600,1713,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,3200,2521,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,6400,2521,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,12800,2521,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,25600,2521,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,51200,2521,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,102400,2521,6359,quiesced,2521
train_b35_f01_03047,train,classical,344,204800,2521,6359,quiesced,2521
train_b32_f01_02827,train,classical,348,25,67,3008747,quiesced,29982
train_b32_f01_02827,train,classical,348,50,67,3008747,quiesced,29982
train_b32_f01_02827,train,classical,348,100,195,3008744,quiesced,29982
train_b32_f01_02827,train,classical,348,200,208,3008744,quiesced,29982
train_b32_f01_02827,train,classical,348,400,403,2008163,quiesced,29982
train_b32_f01_02827,train,classical,348,800,853,2008163,quiesced,29982
train_b32_f01_02827,train,classical,348,1600,1692,2008163,quiesced,29982
train_b32_f01_02827,train,classical,348,3200,3203,2008163,quiesced,29982
train_b32_f01_02827,train,classical,348,6400,7863,3005701,quiesced,29982
train_b32_f01_02827,train,classical,348,12800,13753,3005677,quiesced,29982
train_b32_f01_02827,train,classical,348,25600,25938,3005677,quiesced,29982
train_b32_f01_02827,train,classical,348,51200,29982,3005677,quiesced,29982
train_b32_f01_02827,train,classical,348,102400,29982,3005677,quiesced,29982
train_b32_f01_02827,train,classical,348,204800,29982,3005677,quiesced,29982
train_b31_f02_02718,train,classical,353,25,62,9849,quiesced,10533
train_b31_f02_02718,train,classical,353,50,62,9849,quiesced,10533
train_b31_f02_02718,train,classical,353,100,185,9816,quiesced,10533
train_b31_f02_02718,train,classical,353,200,224,9788,quiesced,10533
train_b31_f02_02718,train,classical,353,400,401,9788,quiesced,10533
train_b31_f02_02718,train,classical,353,800,930,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,1600,1636,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,3200,3205,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,6400,6445,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,12800,10533,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,25600,10533,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,51200,10533,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,102400,10533,6853,quiesced,10533
train_b31_f02_02718,train,classical,353,204800,10533,6853,quiesced,10533
train_b34_f02_02953,train,classical,356,25,62,4020540,quiesced,7894
train_b34_f02_02953,train,classical,356,50,62,4020540,quiesced,7894
train_b34_f02_02953,train,classical,356,100,186,4020496,quiesced,7894
train_b34_f02_02953,train,classical,356,200,218,4020480,quiesced,7894
train_b34_f02_02953,train,classical,356,400,402,12020470,quiesced,7894
train_b34_f02_02953,train,classical,356,800,823,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,1600,1671,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,3200,3209,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,6400,6420,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,12800,7894,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,25600,7894,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,51200,7894,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,102400,7894,14234,quiesced,7894
train_b34_f02_02953,train,classical,356,204800,7894,14234,quiesced,7894
train_b26_f02_02270,train,classical,364,25,59,10043,quiesced,6146
train_b26_f02_02270,train,classical,364,50,59,10043,quiesced,6146
train_b26_f02_02270,train,classical,364,100,174,10034,quiesced,6146
train_b26_f02_02270,train,classical,364,200,296,10025,quiesced,6146
train_b26_f02_02270,train,classical,364,400,418,10025,quiesced,6146
train_b26_f02_02270,train,classical,364,800,850,7317,quiesced,6146
train_b26_f02_02270,train,classical,364,1600,1655,7111,quiesced,6146
train_b26_f02_02270,train,classical,364,3200,3267,7107,quiesced,6146
train_b26_f02_02270,train,classical,364,6400,6146,7107,quiesced,6146
train_b26_f02_02270,train,classical,364,12800,6146,7107,quiesced,6146
train_b26_f02_02270,train,classical,364,25600,6146,7107,quiesced,6146
train_b26_f02_02270,train,classical,364,51200,6146,7107,quiesced,6146
train_b26_f02_02270,train,classical,364,102400,6146,7107,quiesced,6146
train_b26_f02_02270,train,classical,364,204800,6146,7107,quiesced,6146
train_b34_f02_02950,train,classical,372,25,66,17310,quiesced,34556
train_b34_f02_02950,train,classical,372,50,66,17310,quiesced,34556
train_b34_f02_02950,train,classical,372,100,193,17290,quiesced,34556
train_b34_f02_02950,train,classical,372,200,201,17290,quiesced,34556
train_b34_f02_02950,train,classical,372,400,431,17256,quiesced,34556
train_b34_f02_02950,train,classical,372,800,885,17256,quiesced,34556
train_b34_f02_02950,train,classical,372,1600,1612,17256,quiesced,34556
train_b34_f02_02950,train,classical,372,3200,3290,17256,quiesced,34556
