row,set,name,node_count,arm,ended,ended_at_apps,seen_keys,app_actual@25,app_actual@50,app_actual@100,app_actual@200,app_actual@400,app_actual@800,tree@25,tree@50,tree@100,tree@200,tree@400,tree@800,dag@25,dag@50,dag@100,dag@200,dag@400,dag@800
A+L3,sh_r1b,dev_sh_00074,89,linear,app_budget,800,463,25,50,100,200,400,800,1722,1713,1711,1702,1627,1616,662,653,661,678,673,672
A+L3,sh_r1b,dev_sh_00074,89,unguided,app_budget,800,,25,50,100,200,400,800,1868,1868,1868,1866,1866,1861,598,598,598,597,597,592
A+L3,sh_r1b,dev_sh_00075,65,control,app_budget,800,460,25,50,100,200,400,800,1638,1617,1617,1609,1609,1609,598,577,577,584,584,584
A+L3,sh_r1b,dev_sh_00075,65,linear,app_budget,800,496,25,50,100,200,400,800,1637,1633,1633,1609,1609,1608,597,593,593,584,584,583
A+L3,sh_r1b,dev_sh_00075,65,unguided,app_budget,800,,25,50,100,200,400,800,1845,1845,1845,1845,1765,1765,450,450,450,450,445,445
A+L3,sh_r1b,dev_sh_00076,129,control,app_budget,800,486,25,50,100,200,400,800,3007,2994,2994,2986,2986,2986,878,869,869,884,884,884
A+L3,sh_r1b,dev_sh_00076,129,linear,app_budget,800,520,25,50,100,200,400,800,3007,2995,2995,2987,2986,2986,878,870,870,880,884,884
A+L3,sh_r1b,dev_sh_00076,129,unguided,app_budget,800,,25,50,100,200,400,800,3222,3222,3222,3218,3218,3218,818,818,818,817,817,817
A+L3,sh_r1b,dev_sh_00077,74,control,app_budget,800,439,25,50,100,200,400,800,1704,1677,1677,1674,1674,1674,589,567,567,584,584,584
A+L3,sh_r1b,dev_sh_00077,74,linear,app_budget,800,473,25,50,100,200,400,800,1703,1681,1681,1674,1674,1674,588,571,571,584,584,584
A+L3,sh_r1b,dev_sh_00077,74,unguided,app_budget,800,,25,50,100,200,400,800,1846,1846,1846,1846,1841,1836,441,441,441,441,441,436
A+L3,sh_r1b,dev_sh_00078,82,control,app_budget,800,457,25,50,100,200,400,800,2017,2011,2011,2002,1994,1926,652,651,651,663,655,662
A+L3,sh_r1b,dev_sh_00078,82,linear,app_budget,800,490,25,50,100,200,400,800,2017,2011,2005,2003,1999,1994,652,651,650,649,645,655
A+L3,sh_r1b,dev_sh_00078,82,unguided,app_budget,800,,25,50,100,200,400,800,2102,2102,2102,2100,2020,1925,592,592,592,591,596,601
A+L3,sh_r1b,dev_sh_00079,71,control,app_budget,800,407,25,50,100,200,400,800,1618,1607,1607,1602,1602,1532,493,487,487,507,507,507
A+L3,sh_r1b,dev_sh_00079,71,linear,app_budget,800,457,25,50,100,200,400,800,1618,1607,1606,1602,1602,1602,493,487,486,507,507,507
A+L3,sh_r1b,dev_sh_00079,71,unguided,app_budget,800,,25,50,100,200,400,800,1768,1768,1768,1768,1683,1678,433,433,433,433,438,438
A+L3,sh_r1b,dev_sh_00080,57,control,app_budget,800,490,25,50,100,200,400,800,1478,1457,1457,1449,1449,1449,583,562,562,564,564,564
A+L3,sh_r1b,dev_sh_00080,57,linear,app_budget,800,497,25,50,100,200,400,800,1477,1457,1457,1449,1449,1449,582,562,562,564,564,564
A+L3,sh_r1b,dev_sh_00080,57,unguided,app_budget,800,,25,50,100,200,400,800,1685,1685,1685,1685,1530,1530,435,435,435,435,430,430
A+L3,sh_r1b,dev_sh_00081,135,control,app_budget,800,497,25,50,100,200,400,800,3326,3310,3245,3235,3235,3235,912,900,900,907,907,907
A+L3,sh_r1b,dev_sh_00081,135,linear,app_budget,800,547,25,50,100,200,400,800,3261,3248,3248,3242,3235,3235,912,903,903,899,907,907
A+L3,sh_r1b,dev_sh_00081,135,unguided,app_budget,800,,25,50,100,200,400,800,3476,3476,3476,3473,3473,3473,852,852,852,851,851,851
A+L3,sh_r1b,dev_sh_00082,57,control,app_budget,800,435,25,50,100,200,400,800,1061,1055,1055,1048,1048,1048,547,541,541,539,539,539
A+L3,sh_r1b,dev_sh_00082,57,linear,app_budget,800,535,25,50,100,200,400,800,1061,1055,1055,1048,1048,1047,547,541,541,539,539,538
A+L3,sh_r1b,dev_sh_00082,57,unguided,app_budget,800,,25,50,100,200,400,800,1144,1144,1144,1142,1132,1132,484,484,484,483,473,473
A+L3,sh_r1b,dev_sh_00083,64,control,app_budget,800,415,25,50,100,200,400,800,1169,1158,1158,1150,1150,1150,479,473,473,485,485,485
A+L3,sh_r1b,dev_sh_00083,64,linear,app_budget,800,422,25,50,100,200,400,800,1169,1162,1156,1150,1150,1149,479,477,476,485,485,484
A+L3,sh_r1b,dev_sh_00083,64,unguided,app_budget,800,,25,50,100,200,400,800,1319,1319,1319,1319,1314,1304,419,419,419,419,419,409
A+L3,sh_r1b,dev_sh_00084,85,control,app_budget,800,462,25,50,100,200,400,800,1957,1951,1951,1928,1928,1928,612,606,606,603,603,603
A+L3,sh_r1b,dev_sh_00084,85,linear,app_budget,800,484,25,50,100,200,400,800,1957,1951,1951,1928,1928,1928,612,606,606,603,603,603
A+L3,sh_r1b,dev_sh_00084,85,unguided,app_budget,800,,25,50,100,200,400,800,2164,2164,2164,2164,2164,2164,464,464,464,464,464,464
A+L3,sh_r1b,dev_sh_00085,111,control,app_budget,800,457,25,50,100,200,400,800,2856,2849,2849,2821,2821,2821,637,636,636,643,643,643
A+L3,sh_r1b,dev_sh_00085,111,linear,app_budget,800,466,25,50,100,200,400,800,2856,2849,2849,2821,2821,2820,637,636,636,643,643,642
A+L3,sh_r1b,dev_sh_00085,111,unguided,app_budget,800,,25,50,100,200,400,800,3193,3193,3193,3193,3193,3193,489,489,489,489,489,489
A+L3,sh_r1b,dev_sh_00086,106,control,app_budget,800,508,25,50,100,200,400,800,2386,2377,2377,2330,2330,2327,627,622,622,636,636,637
A+L3,sh_r1b,dev_sh_00086,106,linear,app_budget,800,501,25,50,100,200,400,800,2386,2377,2377,2336,2330,2328,627,622,622,627,636,635
A+L3,sh_r1b,dev_sh_00086,106,unguided,app_budget,800,,25,50,100,200,400,800,2666,2666,2666,2666,2666,2666,487,487,487,487,487,487
A+L3,sh_r1b,dev_sh_00087,67,control,app_budget,800,453,25,50,100,200,400,800,1397,1388,1388,1385,1385,1385,643,634,634,641,641,641
A+L3,sh_r1b,dev_sh_00087,67,linear,app_budget,800,511,25,50,100,200,400,800,1397,1388,1386,1385,1385,1385,643,634,637,641,641,641
A+L3,sh_r1b,dev_sh_00087,67,unguided,app_budget,800,,25,50,100,200,400,800,1541,1541,1541,1539,1534,1534,576,576,576,575,570,570
A+L3,sh_r1b,dev_sh_00088,152,control,app_budget,800,552,25,50,100,200,400,800,3641,3628,3498,3489,3328,3320,917,908,908,917,916,908
A+L3,sh_r1b,dev_sh_00088,152,linear,app_budget,800,594,25,50,100,200,400,800,3511,3498,3498,3492,3328,3320,917,908,908,905,916,908
A+L3,sh_r1b,dev_sh_00088,152,unguided,app_budget,800,,25,50,100,200,400,800,3815,3815,3815,3811,3811,3811,881,881,881,880,880,880
A+L3,sh_r1b,dev_sh_00089,110,control,app_budget,800,452,25,50,100,200,400,800,2226,2144,2140,2127,2127,2127,678,681,677,694,694,694
A+L3,sh_r1b,dev_sh_00089,110,linear,app_budget,800,528,25,50,100,200,400,800,2226,2144,2134,2127,2127,2117,678,681,686,694,694,694
A+L3,sh_r1b,dev_sh_00089,110,unguided,app_budget,800,,25,50,100,200,400,800,2509,2509,2509,2506,2501,2416,619,619,619,618,613,613
A+L3,sh_r1b,dev_sh_00090,122,control,app_budget,800,531,25,50,100,200,400,800,2865,2847,2782,2774,2772,2772,821,807,807,811,814,814
A+L3,sh_r1b,dev_sh_00090,122,linear,app_budget,800,541,25,50,100,200,400,800,2800,2787,2787,2778,2772,2772,821,812,812,805,814,814
A+L3,sh_r1b,dev_sh_00090,122,unguided,app_budget,800,,25,50,100,200,400,800,3023,3023,3023,3020,3020,3020,769,769,769,768,768,768
A+L3,sh_r1b,dev_sh_00091,67,control,app_budget,800,422,25,50,100,200,400,800,1394,1388,1388,1377,1377,1377,639,633,633,638,638,638
A+L3,sh_r1b,dev_sh_00091,67,linear,app_budget,800,462,25,50,100,200,400,800,1394,1388,1381,1377,1377,1377,639,633,636,638,638,638
A+L3,sh_r1b,dev_sh_00091,67,unguided,app_budget,800,,25,50,100,200,400,800,1548,1548,1548,1546,1541,1461,583,583,583,582,577,567
A+L3,sh_r1b,dev_sh_00092,118,control,app_budget,800,559,25,50,100,200,400,800,6921,6897,6897,6605,6600,6599,628,625,625,694,699,713
A+L3,sh_r1b,dev_sh_00092,118,linear,app_budget,800,556,25,50,100,200,400,800,6921,6637,6637,6637,6605,6599,628,710,710,710,694,713
A+L3,sh_r1b,dev_sh_00092,118,unguided,app_budget,800,,25,50,100,200,400,800,7083,7083,7083,7083,7083,7083,580,580,580,580,580,580
A+L3,sh_r1b,dev_sh_00093,111,control,app_budget,800,506,25,50,100,200,400,800,4304,4292,3974,3812,3805,3804,796,716,697,677,700,714
A+L3,sh_r1b,dev_sh_00093,111,linear,app_budget,800,523,25,50,100,200,400,800,4304,4292,3974,3974,3810,3804,796,786,692,692,700,714
A+L3,sh_r1b,dev_sh_00093,111,unguided,app_budget,800,,25,50,100,200,400,800,4856,4856,4856,4854,4854,4774,668,668,668,667,667,672
A+L3,sh_r1b,dev_sh_00094,85,control,app_budget,800,500,25,50,100,200,400,800,1958,1951,1951,1921,1921,1921,613,606,606,611,611,611
A+L3,sh_r1b,dev_sh_00094,85,linear,app_budget,800,529,25,50,100,200,400,800,1958,1951,1951,1927,1921,1921,613,606,606,612,611,611
A+L3,sh_r1b,dev_sh_00094,85,unguided,app_budget,800,,25,50,100,200,400,800,2177,2177,2177,2177,2017,2017,477,477,477,477,477,477
A+L3,sh_r1b,dev_sh_00095,73,control,app_budget,800,483,25,50,100,200,400,800,1627,1626,1610,1597,1597,1527,587,586,570,582,582,577
A+L3,sh_r1b,dev_sh_00095,73,linear,app_budget,800,472,25,50,100,200,400,800,1627,1626,1626,1597,1597,1597,587,586,586,582,582,582
A+L3,sh_r1b,dev_sh_00095,73,unguided,app_budget,800,,25,50,100,200,400,800,1834,1834,1834,1834,1754,1754,439,439,439,439,439,439
A+L3,sh_r1b,dev_sh_00096,92,control,app_budget,800,464,25,50,100,200,400,800,2047,2040,2040,2011,2011,1941,622,620,620,621,621,621
A+L3,sh_r1b,dev_sh_00096,92,linear,app_budget,800,500,25,50,100,200,400,800,2047,2040,2040,2013,2011,2010,622,620,620,618,621,620
A+L3,sh_r1b,dev_sh_00096,92,unguided,app_budget,800,,25,50,100,200,400,800,2262,2262,2262,2262,2177,2177,482,482,482,482,487,487
A+L3,sh_r1b,dev_sh_00097,117,control,app_budget,800,530,25,50,100,200,400,800,3930,3914,3914,3897,3889,3881,782,703,703,686,723,715
A+L3,sh_r1b,dev_sh_00097,117,linear,app_budget,800,539,25,50,100,200,400,800,3930,3914,3914,3914,3887,3886,782,773,703,703,696,705
A+L3,sh_r1b,dev_sh_00097,117,unguided,app_budget,800,,25,50,100,200,400,800,4421,4421,4421,4417,4337,4337,658,658,658,657,662,662
A+L3,sh_r1b,dev_sh_00098,118,control,app_budget,800,538,25,50,100,200,400,800,4697,4682,4682,4632,4626,4625,641,636,636,628,642,656
A+L3,sh_r1b,dev_sh_00098,118,linear,app_budget,800,540,25,50,100,200,400,800,4697,4682,4682,4680,4626,4622,641,636,636,644,642,638
A+L3,sh_r1b,dev_sh_00098,118,unguided,app_budget,800,,25,50,100,200,400,800,5253,5253,5253,5253,5253,5173,517,517,517,517,517,522
A+L3,sh_r1b,dev_sh_00099,140,control,app_budget,800,531,25,50,100,200,400,800,3472,3392,3258,3243,3241,3241,903,897,893,906,904,904
A+L3,sh_r1b,dev_sh_00099,140,linear,app_budget,800,536,25,50,100,200,400,800,3342,3333,3333,3258,3241,3241,903,898,898,896,904,904
A+L3,sh_r1b,dev_sh_00099,140,unguided,app_budget,800,,25,50,100,200,400,800,3634,3634,3634,3630,3630,3555,855,855,855,854,854,849
A+L3,sh_bil,dev_sh_00000,96,control,app_budget,800,475,25,50,100,200,400,800,4623,4605,4605,4344,4340,4340,747,742,742,826,825,825
A+L3,sh_bil,dev_sh_00000,96,linear,app_budget,800,542,25,50,100,200,400,800,4623,4345,4345,4345,4340,4340,747,827,827,827,825,825
A+L3,sh_bil,dev_sh_00000,96,unguided,app_budget,800,,25,50,100,200,400,800,4651,4651,4651,4647,4647,4647,775,775,775,774,774,774
A+L3,sh_bil,dev_sh_00001,263,control,app_budget,800,610,25,50,100,200,400,800,7100,7076,7076,6813,6792,6633,1158,1140,1140,1137,1166,1156
A+L3,sh_bil,dev_sh_00001,263,linear,app_budget,800,639,25,50,100,200,400,800,7100,7076,6816,6816,6807,6629,1158,1140,1140,1140,1136,1152
A+L3,sh_bil,dev_sh_00001,263,unguided,app_budget,800,,25,50,100,200,400,800,7282,7282,7282,7282,7276,7276,1130,1130,1130,1130,1129,1129
A+L3,sh_bil,dev_sh_00002,107,control,app_budget,800,477,25,50,100,200,400,800,2068,2056,2056,2039,2039,2039,669,671,671,691,691,691
A+L3,sh_bil,dev_sh_00002,107,linear,app_budget,800,479,25,50,100,200,400,800,2068,2057,2057,2039,2039,2039,669,672,672,691,691,691
A+L3,sh_bil,dev_sh_00002,107,unguided,app_budget,800,,25,50,100,200,400,800,2295,2295,2295,2292,2292,2292,621,621,621,620,620,620
A+L3,sh_bil,dev_sh_00003,51,control,app_budget,800,348,25,50,100,200,400,800,813,813,801,801,801,801,353,353,366,366,366,366
A+L3,sh_bil,dev_sh_00003,51,linear,app_budget,800,428,25,50,100,200,400,800,813,813,801,801,801,801,353,353,366,366,366,366
A+L3,sh_bil,dev_sh_00003,51,unguided,app_budget,800,,25,50,100,200,400,800,821,821,821,821,821,821,361,361,361,361,361,361
A+L3,sh_bil,dev_sh_00004,134,control,app_budget,800,448,25,50,100,200,400,800,2801,2792,2788,2776,2776,2776,692,692,691,714,714,714
A+L3,sh_bil,dev_sh_00004,134,linear,app_budget,800,441,25,50,100,200,400,800,2801,2792,2785,2776,2776,2774,692,692,710,714,714,713
A+L3,sh_bil,dev_sh_00004,134,unguided,app_budget,800,,25,50,100,200,400,800,3073,3073,3073,3069,3069,3064,624,624,624,623,623,623
A+L3,sh_bil,dev_sh_00005,288,control,app_budget,800,648,25,50,100,200,400,800,9745,9711,9709,9449,9399,9387,977,958,956,956,949,972
A+L3,sh_bil,dev_sh_00005,288,linear,app_budget,800,647,25,50,100,200,400,800,9485,9449,9449,9449,9399,9387,977,956,956,956,949,972
A+L3,sh_bil,dev_sh_00005,288,unguided,app_budget,800,,25,50,100,200,400,800,10171,10171,10171,10171,10171,10171,853,853,853,853,853,853
A+L3,sh_bil,dev_sh_00006,171,control,app_budget,800,564,25,50,100,200,400,800,4448,4434,4304,4167,4156,4156,1034,1024,1024,1020,1034,1034
A+L3,sh_bil,dev_sh_00006,171,linear,app_budget,800,596,25,50,100,200,400,800,4188,4174,4174,4170,4162,4152,1034,1024,1024,1023,1020,1030
A+L3,sh_bil,dev_sh_00006,171,unguided,app_budget,800,,25,50,100,200,400,800,4614,4614,4614,4614,4610,4610,990,990,990,990,989,989
A+L3,sh_bil,dev_sh_00007,73,control,app_budget,800,447,25,50,100,200,400,800,1637,1627,1627,1603,1603,1596,602,592,592,588,588,511
A+L3,sh_bil,dev_sh_00007,73,linear,app_budget,800,483,25,50,100,200,400,800,1637,1627,1627,1603,1603,1600,602,592,592,588,588,515
A+L3,sh_bil,dev_sh_00007,73,unguided,app_budget,800,,25,50,100,200,400,800,1779,1779,1779,1779,1774,1774,454,454,454,454,449,449
A+L3,sh_bil,dev_sh_00008,128,control,app_budget,800,503,25,50,100,200,400,800,3119,3107,3107,3063,3061,3054,641,639,639,651,654,651
A+L3,sh_bil,dev_sh_00008,128,linear,app_budget,800,536,25,50,100,200,400,800,3119,3108,3108,3070,3061,3061,641,640,640,628,654,654
A+L3,sh_bil,dev_sh_00008,128,unguided,app_budget,800,,25,50,100,200,400,800,3533,3533,3533,3533,3453,3453,505,505,505,505,505,505
A+L3,sh_bil,dev_sh_00009,104,control,app_budget,800,546,25,50,100,200,400,800,6137,6113,6113,5816,5816,5816,604,601,601,665,665,665
A+L3,sh_bil,dev_sh_00009,104,linear,app_budget,800,549,25,50,100,200,400,800,6137,5853,5853,5853,5816,5816,604,686,686,686,665,665
A+L3,sh_bil,dev_sh_00009,104,unguided,app_budget,800,,25,50,100,200,400,800,6291,6291,6291,6291,6291,6291,548,548,548,548,548,548
A+L3,sh_bil,dev_sh_00010,203,control,app_budget,800,569,25,50,100,200,400,800,9096,9058,8740,8407,8235,8234,1088,1073,984,996,981,995
A+L3,sh_bil,dev_sh_00010,203,linear,app_budget,800,572,25,50,100,200,400,800,8836,8798,8480,8480,8245,8231,1088,1073,979,979,981,977
A+L3,sh_bil,dev_sh_00010,203,unguided,app_budget,800,,25,50,100,200,400,800,9676,9676,9676,9676,9670,9670,988,988,988,988,987,987
A+L3,sh_bil,dev_sh_00011,188,control,app_budget,800,578,25,50,100,200,400,800,9947,9918,9238,8978,8925,8923,961,953,871,871,845,868
A+L3,sh_bil,dev_sh_00011,188,linear,app_budget,800,574,25,50,100,200,400,800,9687,9650,8978,8978,8925,8924,961,949,866,866,845,854
A+L3,sh_bil,dev_sh_00011,188,unguided,app_budget,800,,25,50,100,200,400,800,10584,10584,10584,10584,10580,10580,853,853,853,853,852,852
A+L3,sh_bil,dev_sh_00012,155,control,app_budget,800,570,25,50,100,200,400,800,7941,7909,7461,7196,7162,7157,1047,1032,949,949,956,961
A+L3,sh_bil,dev_sh_00012,155,linear,app_budget,800,559,25,50,100,200,400,800,7681,7649,7201,7201,7164,7159,1047,1032,949,949,933,938
A+L3,sh_bil,dev_sh_00012,155,unguided,app_budget,800,,25,50,100,200,400,800,8383,8383,8383,8379,8379,8379,939,939,939,938,938,938
A+L3,sh_bil,dev_sh_00013,120,control,app_budget,800,477,25,50,100,200,400,800,2966,2949,2949,2909,2909,2909,638,636,636,637,637,637
A+L3,sh_bil,dev_sh_00013,120,linear,app_budget,800,498,25,50,100,200,400,800,2966,2949,2949,2909,2909,2908,638,636,636,637,637,641
A+L3,sh_bil,dev_sh_00013,120,unguided,app_budget,800,,25,50,100,200,400,800,3376,3376,3376,3376,3376,3376,498,498,498,498,498,498
A+L3,sh_bil,dev_sh_00014,61,control,app_budget,800,365,25,50,100,200,400,800,1053,1047,1047,1040,1040,1040,453,452,452,470,470,470
A+L3,sh_bil,dev_sh_00014,61,linear,app_budget,800,451,25,50,100,200,400,800,1053,1047,1040,1040,1040,1040,453,452,470,470,470,470
A+L3,sh_bil,dev_sh_00014,61,unguided,app_budget,800,,25,50,100,200,400,800,1065,1065,1065,1065,1065,1065,465,465,465,465,465,465
A+L3,sh_bil,dev_sh_00015,68,control,app_budget,800,407,25,50,100,200,400,800,1153,1143,1143,1133,1133,1063,563,553,553,558,558,558
A+L3,sh_bil,dev_sh_00015,68,linear,app_budget,800,454,25,50,100,200,400,800,1153,1143,1137,1133,1133,1062,563,553,547,558,558,557
A+L3,sh_bil,dev_sh_00015,68,unguided,app_budget,800,,25,50,100,200,400,800,1238,1238,1238,1237,1147,1147,503,503,503,502,492,492
A+L3,sh_bil,dev_sh_00016,119,control,app_budget,800,522,25,50,100,200,400,800,5057,5035,4775,4773,4763,4763,881,872,872,870,863,863
A+L3,sh_bil,dev_sh_00016,119,linear,app_budget,800,558,25,50,100,200,400,800,4797,4775,4775,4773,4763,4763,881,872,872,870,863,863
A+L3,sh_bil,dev_sh_00016,119,unguided,app_budget,800,,25,50,100,200,400,800,5158,5158,5158,5154,5154,5154,837,837,837,836,836,836
A+L3,sh_bil,dev_sh_00017,66,control,app_budget,800,415,25,50,100,200,400,800,1463,1457,1457,1454,1454,1365,493,487,487,499,499,495
A+L3,sh_bil,dev_sh_00017,66,linear,app_budget,800,462,25,50,100,200,400,800,1462,1457,1457,1454,1454,1368,492,487,487,499,499,498
A+L3,sh_bil,dev_sh_00017,66,unguided,app_budget,800,,25,50,100,200,400,800,1609,1609,1609,1609,1444,1444,429,429,429,429,419,419
A+L3,sh_bil,dev_sh_00018,85,control,app_budget,800,475,25,50,100,200,400,800,1892,1882,1882,1857,1857,1857,617,612,612,612,612,612
A+L3,sh_bil,dev_sh_00018,85,linear,app_budget,800,496,25,50,100,200,400,800,1892,1882,1882,1857,1857,1856,617,612,612,612,612,611
A+L3,sh_bil,dev_sh_00018,85,unguided,app_budget,800,,25,50,100,200,400,800,2103,2103,2103,2103,2098,2098,473,473,473,473,473,473
A+L3,sh_bil,dev_sh_00019,90,control,app_budget,800,447,25,50,100,200,400,800,2048,2037,2037,2013,2013,1868,623,617,617,618,618,618
A+L3,sh_bil,dev_sh_00019,90,linear,app_budget,800,501,25,50,100,200,400,800,2048,2037,2037,2013,2013,2013,623,617,617,618,618,618
A+L3,sh_bil,dev_sh_00019,90,unguided,app_budget,800,,25,50,100,200,400,800,2259,2259,2259,2259,2104,2104,479,479,479,479,474,474
A+L3,sh_bil,dev_sh_00020,87,control,app_budget,800,454,25,50,100,200,400,800,1646,1636,1636,1628,1628,1558,662,657,657,669,669,669
A+L3,sh_bil,dev_sh_00020,87,linear,app_budget,800,518,25,50,100,200,400,800,1646,1636,1635,1628,1628,1628,662,657,661,669,669,669
A+L3,sh_bil,dev_sh_00020,87,unguided,app_budget,800,,25,50,100,200,400,800,1794,1794,1794,1792,1712,1707,599,599,599,598,598,593
A+L3,sh_bil,dev_sh_00021,201,control,app_budget,800,580,25,50,100,200,400,800,10598,10561,10559,10299,10218,10211,810,804,803,803,791,814
A+L3,sh_bil,dev_sh_00021,201,linear,app_budget,800,582,25,50,100,200,400,800,10598,10575,10299,10299,10218,10211,810,807,803,803,791,814
A+L3,sh_bil,dev_sh_00021,201,unguided,app_budget,800,,25,50,100,200,400,800,11373,11373,11373,11373,11373,11373,710,710,710,710,710,710
A+L3,sh_bil,dev_sh_00022,81,control,app_budget,800,531,25,50,100,200,400,800,3634,3624,3624,3587,3585,3584,616,611,611,595,613,627
A+L3,sh_bil,dev_sh_00022,81,linear,app_budget,800,537,25,50,100,200,400,800,3634,3624,3624,3619,3585,3581,616,611,611,611,613,609
A+L3,sh_bil,dev_sh_00022,81,unguided,app_budget,800,,25,50,100,200,400,800,4056,4056,4056,4056,4056,3976,488,488,488,488,488,493
A+L3,sh_bil,dev_sh_00023,201,control,app_budget,800,583,25,50,100,200,400,800,10603,10566,10564,10304,10223,10215,810,804,803,803,791,828
A+L3,sh_bil,dev_sh_00023,201,linear,app_budget,800,583,25,50,100,200,400,800,10603,10580,10304,10304,10223,10216,810,807,803,803,791,814
A+L3,sh_bil,dev_sh_00023,201,unguided,app_budget,800,,25,50,100,200,400,800,11378,11378,11378,11378,11378,11378,710,710,710,710,710,710
A+L3,sh_bil,dev_sh_00024,81,control,app_budget,800,463,25,50,100,200,400,800,1471,1462,1462,1459,1459,1459,647,643,643,655,655,655
A+L3,sh_bil,dev_sh_00024,81,linear,app_budget,800,508,25,50,100,200,400,800,1471,1462,1460,1459,1459,1458,647,643,646,655,655,654
A+L3,sh_bil,dev_sh_00024,81,unguided,app_budget,800,,25,50,100,200,400,800,1550,1550,1550,1548,1543,1543,580,580,580,579,579,579
A+L3,sh_bil,dev_sh_00025,148,control,app_budget,800,553,25,50,100,200,400,800,3641,3627,3497,3484,3325,3317,917,907,907,917,912,904
A+L3,sh_bil,dev_sh_00025,148,linear,app_budget,800,584,25,50,100,200,400,800,3511,3498,3498,3492,3325,3317,917,908,908,905,912,904
A+L3,sh_bil,dev_sh_00025,148,unguided,app_budget,800,,25,50,100,200,400,800,3811,3811,3811,3807,3807,3807,877,877,877,876,876,876
A+L3,sh_bil,dev_sh_00026,134,control,app_budget,800,447,25,50,100,200,400,800,3411,3396,3266,3257,3257,3257,912,901,901,899,899,899
A+L3,sh_bil,dev_sh_00026,134,linear,app_budget,800,505,25,50,100,200,400,800,3281,3268,3268,3263,3257,3257,912,903,903,900,899,899
A+L3,sh_bil,dev_sh_00026,134,unguided,app_budget,800,,25,50,100,200,400,800,3553,3553,3553,3550,3550,3550,844,844,844,843,843,843
A+L3,sh_bil,dev_sh_00027,121,control,app_budget,800,505,25,50,100,200,400,800,5656,5638,5638,5378,5368,5360,790,785,785,870,888,880
A+L3,sh_bil,dev_sh_00027,121,linear,app_budget,800,559,25,50,100,200,400,800,5656,5378,5378,5378,5369,5365,790,870,870,870,871,870
A+L3,sh_bil,dev_sh_00027,121,unguided,app_budget,800,,25,50,100,200,400,800,5688,5688,5688,5684,5684,5604,822,822,822,821,821,826
