expr_name,tier,node_count,curve,frac,iteration,rules_allowed,applications,classes,nodes,cost,regret_pct
band3_depth5_s3,rapid,41,oracle,1,4,10,164,64,64,576,0.0000
band3_depth5_s3,rapid,41,oracle,2,4,10,164,64,64,576,0.0000
band3_depth5_s3,rapid,41,oracle,3,4,10,164,64,64,576,0.0000
band3_depth5_s4,blitz,9,unguided,0.25,2,62,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,unguided,0.5,2,62,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,unguided,1,2,62,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,unguided,2,2,62,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,unguided,3,2,62,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,oracle,0.25,2,3,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,oracle,0.5,2,3,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,oracle,1,2,3,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,oracle,2,2,3,11,12,12,144,0.0000
band3_depth5_s4,blitz,9,oracle,3,2,3,11,12,12,144,0.0000
band3_depth5_s5,classical,75,unguided,0.25,9,62,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,unguided,0.5,9,62,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,unguided,1,9,62,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,unguided,2,9,62,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,unguided,3,9,62,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,oracle,0.25,9,20,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,oracle,0.5,9,20,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,oracle,1,9,20,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,oracle,2,9,20,63789,13551,13551,1475,0.0000
band3_depth5_s5,classical,75,oracle,3,9,20,63789,13551,13551,1475,0.0000
band3_depth5_s6,rapid,27,unguided,0.25,6,62,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,unguided,0.5,6,62,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,unguided,1,6,62,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,unguided,2,6,62,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,unguided,3,6,62,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,oracle,0.25,6,18,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,oracle,0.5,6,18,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,oracle,1,6,18,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,oracle,2,6,18,2821,382,382,92,0.0000
band3_depth5_s6,rapid,27,oracle,3,6,18,2821,382,382,92,0.0000
band3_depth5_s7,rapid,15,unguided,0.25,3,62,70,27,27,32,0.0000
band3_depth5_s7,rapid,15,unguided,0.5,3,62,70,27,27,32,0.0000
band3_depth5_s7,rapid,15,unguided,1,3,62,70,27,27,32,0.0000
band3_depth5_s7,rapid,15,unguided,2,3,62,70,27,27,32,0.0000
band3_depth5_s7,rapid,15,unguided,3,3,62,70,27,27,32,0.0000
band3_depth5_s7,rapid,15,oracle,0.25,3,7,64,27,27,32,0.0000
band3_depth5_s7,rapid,15,oracle,0.5,3,7,64,27,27,32,0.0000
band3_depth5_s7,rapid,15,oracle,1,3,7,64,27,27,32,0.0000
band3_depth5_s7,rapid,15,oracle,2,3,7,64,27,27,32,0.0000
band3_depth5_s7,rapid,15,oracle,3,3,7,64,27,27,32,0.0000
band3_depth5_s8,blitz,6,unguided,0.25,2,62,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,unguided,0.5,2,62,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,unguided,1,2,62,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,unguided,2,2,62,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,unguided,3,2,62,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,oracle,0.25,2,2,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,oracle,0.5,2,2,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,oracle,1,2,2,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,oracle,2,2,2,8,7,7,144,0.0000
band3_depth5_s8,blitz,6,oracle,3,2,2,8,7,7,144,0.0000
band3_depth5_s9,rapid,46,unguided,0.25,13,62,3635,259,259,173,0.0000
band3_depth5_s9,rapid,46,unguided,0.5,13,62,3635,259,259,173,0.0000
band3_depth5_s9,rapid,46,unguided,1,13,62,3635,259,259,173,0.0000
band3_depth5_s9,rapid,46,unguided,2,13,62,3635,259,259,173,0.0000
band3_depth5_s9,rapid,46,unguided,3,13,62,3635,259,259,173,0.0000
band3_depth5_s9,rapid,46,oracle,0.25,13,19,3557,259,259,173,0.0000
band3_depth5_s9,rapid,46,oracle,0.5,13,19,3557,259,259,173,0.0000
band3_depth5_s9,rapid,46,oracle,1,13,19,3557,259,259,173,0.0000
band3_depth5_s9,rapid,46,oracle,2,13,19,3557,259,259,173,0.0000
band3_depth5_s9,rapid,46,oracle,3,13,19,3557,259,259,173,0.0000
band3_depth5_s10,rapid,17,unguided,0.25,2,62,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,unguided,0.5,2,62,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,unguided,1,2,62,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,unguided,2,2,62,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,unguided,3,2,62,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,oracle,0.25,2,4,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,oracle,0.5,2,4,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,oracle,1,2,4,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,oracle,2,2,4,19,21,21,399,0.0000
band3_depth5_s10,rapid,17,oracle,3,2,4,19,21,21,399,0.0000
band3_depth5_s11,rapid,24,unguided,0.25,4,62,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,unguided,0.5,4,62,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,unguided,1,4,62,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,unguided,2,4,62,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,unguided,3,4,62,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,oracle,0.25,4,9,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,oracle,0.5,4,9,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,oracle,1,4,9,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,oracle,2,4,9,116,37,37,193,0.0000
band3_depth5_s11,rapid,24,oracle,3,4,9,116,37,37,193,0.0000
band3_depth5_s12,blitz,9,unguided,0.25,2,62,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,unguided,0.5,2,62,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,unguided,1,2,62,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,unguided,2,2,62,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,unguided,3,2,62,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,oracle,0.25,2,3,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,oracle,0.5,2,3,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,oracle,1,2,3,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,oracle,2,2,3,16,11,11,78,0.0000
band3_depth5_s12,blitz,9,oracle,3,2,3,16,11,11,78,0.0000
band3_depth5_s13,rapid,25,unguided,0.25,2,62,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,unguided,0.5,2,62,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,unguided,1,2,62,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,unguided,2,2,62,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,unguided,3,2,62,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,oracle,0.25,2,7,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,oracle,0.5,2,7,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,oracle,1,2,7,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,oracle,2,2,7,37,34,34,142,0.0000
band3_depth5_s13,rapid,25,oracle,3,2,7,37,34,34,142,0.0000
band3_depth5_s14,rapid,33,unguided,0.25,2,62,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,unguided,0.5,2,62,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,unguided,1,2,62,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,unguided,2,2,62,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,unguided,3,2,62,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,oracle,0.25,2,6,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,oracle,0.5,2,6,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,oracle,1,2,6,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,oracle,2,2,6,52,41,41,152,0.0000
band3_depth5_s14,rapid,33,oracle,3,2,6,52,41,41,152,0.0000
band3_depth5_s15,rapid,22,unguided,0.25,4,62,94,36,36,212,0.0000
band3_depth5_s15,rapid,22,unguided,0.5,4,62,94,36,36,212,0.0000
band3_depth5_s15,rapid,22,unguided,1,4,62,94,36,36,212,0.0000
band3_depth5_s15,rapid,22,unguided,2,4,62,94,36,36,212,0.0000
band3_depth5_s15,rapid,22,unguided,3,4,62,94,36,36,212,0.0000
band3_depth5_s15,rapid,22,oracle,0.25,4,10,89,36,36,212,0.0000
band3_depth5_s15,rapid,22,oracle,0.5,4,10,89,36,36,212,0.0000
band3_depth5_s15,rapid,22,oracle,1,4,10,89,36,36,212,0.0000
band3_depth5_s15,rapid,22,oracle,2,4,10,89,36,36,212,0.0000
band3_depth5_s15,rapid,22,oracle,3,4,10,89,36,36,212,0.0000
band3_depth5_s16,rapid,15,unguided,0.25,2,62,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,unguided,0.5,2,62,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,unguided,1,2,62,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,unguided,2,2,62,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,unguided,3,2,62,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,oracle,0.25,2,5,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,oracle,0.5,2,5,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,oracle,1,2,5,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,oracle,2,2,5,21,19,19,147,0.0000
band3_depth5_s16,rapid,15,oracle,3,2,5,21,19,19,147,0.0000
band3_depth5_s17,rapid,17,unguided,0.25,3,62,47,28,28,253,0.0000
band3_depth5_s17,rapid,17,unguided,0.5,3,62,47,28,28,253,0.0000
band3_depth5_s17,rapid,17,unguided,1,3,62,47,28,28,253,0.0000
band3_depth5_s17,rapid,17,unguided,2,3,62,47,28,28,253,0.0000
band3_depth5_s17,rapid,17,unguided,3,3,62,47,28,28,253,0.0000
band3_depth5_s17,rapid,17,oracle,0.25,3,6,42,28,28,253,0.0000
band3_depth5_s17,rapid,17,oracle,0.5,3,6,42,28,28,253,0.0000
band3_depth5_s17,rapid,17,oracle,1,3,6,42,28,28,253,0.0000
band3_depth5_s17,rapid,17,oracle,2,3,6,42,28,28,253,0.0000
band3_depth5_s17,rapid,17,oracle,3,3,6,42,28,28,253,0.0000
band3_depth5_s18,classical,57,unguided,0.25,4,62,243,79,79,597,0.0000
band3_depth5_s18,classical,57,unguided,0.5,4,62,243,79,79,597,0.0000
band3_depth5_s18,classical,57,unguided,1,4,62,243,79,79,597,0.0000
band3_depth5_s18,classical,57,unguided,2,4,62,243,79,79,597,0.0000
band3_depth5_s18,classical,57,unguided,3,4,62,243,79,79,597,0.0000
band3_depth5_s18,classical,57,oracle,0.25,4,12,236,79,79,597,0.0000
band3_depth5_s18,classical,57,oracle,0.5,4,12,236,79,79,597,0.0000
band3_depth5_s18,classical,57,oracle,1,4,12,236,79,79,597,0.0000
band3_depth5_s18,classical,57,oracle,2,4,12,236,79,79,597,0.0000
band3_depth5_s18,classical,57,oracle,3,4,12,236,79,79,597,0.0000
band3_depth5_s19,classical,60,unguided,0.25,2,62,86,69,69,638,0.0000
band3_depth5_s19,classical,60,unguided,0.5,2,62,86,69,69,638,0.0000
band3_depth5_s19,classical,60,unguided,1,2,62,86,69,69,638,0.0000
band3_depth5_s19,classical,60,unguided,2,2,62,86,69,69,638,0.0000
band3_depth5_s19,classical,60,unguided,3,2,62,86,69,69,638,0.0000
band3_depth5_s19,classical,60,oracle,0.25,2,9,86,69,69,638,0.0000
band3_depth5_s19,classical,60,oracle,0.5,2,9,86,69,69,638,0.0000
band3_depth5_s19,classical,60,oracle,1,2,9,86,69,69,638,0.0000
band3_depth5_s19,classical,60,oracle,2,2,9,86,69,69,638,0.0000
band3_depth5_s19,classical,60,oracle,3,2,9,86,69,69,638,0.0000
band3_depth5_s20,rapid,38,unguided,0.25,3,62,188,72,72,447,0.0000
band3_depth5_s20,rapid,38,unguided,0.5,3,62,188,72,72,447,0.0000
band3_depth5_s20,rapid,38,unguided,1,3,62,188,72,72,447,0.0000
band3_depth5_s20,rapid,38,unguided,2,3,62,188,72,72,447,0.0000
band3_depth5_s20,rapid,38,unguided,3,3,62,188,72,72,447,0.0000
band3_depth5_s20,rapid,38,oracle,0.25,3,10,179,72,72,447,0.0000
band3_depth5_s20,rapid,38,oracle,0.5,3,10,179,72,72,447,0.0000
band3_depth5_s20,rapid,38,oracle,1,3,10,179,72,72,447,0.0000
band3_depth5_s20,rapid,38,oracle,2,3,10,179,72,72,447,0.0000
band3_depth5_s20,rapid,38,oracle,3,3,10,179,72,72,447,0.0000
band3_depth5_s21,rapid,26,unguided,0.25,3,62,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,unguided,0.5,3,62,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,unguided,1,3,62,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,unguided,2,3,62,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,unguided,3,3,62,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,oracle,0.25,3,6,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,oracle,0.5,3,6,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,oracle,1,3,6,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,oracle,2,3,6,74,36,36,428,0.0000
band3_depth5_s21,rapid,26,oracle,3,3,6,74,36,36,428,0.0000
band4_depth6_s0,rapid,25,unguided,0.25,2,62,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,unguided,0.5,2,62,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,unguided,1,2,62,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,unguided,2,2,62,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,unguided,3,2,62,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,oracle,0.25,2,5,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,oracle,0.5,2,5,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,oracle,1,2,5,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,oracle,2,2,5,33,32,32,250,0.0000
band4_depth6_s0,rapid,25,oracle,3,2,5,33,32,32,250,0.0000
band4_depth6_s1,rapid,24,unguided,0.25,2,62,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,unguided,0.5,2,62,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,unguided,1,2,62,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,unguided,2,2,62,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,unguided,3,2,62,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,oracle,0.25,2,8,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,oracle,0.5,2,8,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,oracle,1,2,8,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,oracle,2,2,8,35,32,32,242,0.0000
band4_depth6_s1,rapid,24,oracle,3,2,8,35,32,32,242,0.0000
band4_depth6_s2,classical,70,unguided,0.25,7,62,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,unguided,0.5,7,62,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,unguided,1,7,62,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,unguided,2,7,62,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,unguided,3,7,62,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,oracle,0.25,7,19,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,oracle,0.5,7,19,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,oracle,1,7,19,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,oracle,2,7,19,1595,235,235,734,0.0000
band4_depth6_s2,classical,70,oracle,3,7,19,1595,235,235,734,0.0000
band4_depth6_s3,classical,63,unguided,0.25,3,62,203,94,94,722,0.0000
band4_depth6_s3,classical,63,unguided,0.5,3,62,203,94,94,722,0.0000
band4_depth6_s3,classical,63,unguided,1,3,62,203,94,94,722,0.0000
band4_depth6_s3,classical,63,unguided,2,3,62,203,94,94,722,0.0000
band4_depth6_s3,classical,63,unguided,3,3,62,203,94,94,722,0.0000
band4_depth6_s3,classical,63,oracle,0.25,3,12,203,94,94,722,0.0000
band4_depth6_s3,classical,63,oracle,0.5,3,12,203,94,94,722,0.0000
band4_depth6_s3,classical,63,oracle,1,3,12,203,94,94,722,0.0000
band4_depth6_s3,classical,63,oracle,2,3,12,203,94,94,722,0.0000
band4_depth6_s3,classical,63,oracle,3,3,12,203,94,94,722,0.0000
band4_depth6_s4,rapid,13,unguided,0.25,3,62,51,24,24,27,0.0000
band4_depth6_s4,rapid,13,unguided,0.5,3,62,51,24,24,27,0.0000
band4_depth6_s4,rapid,13,unguided,1,3,62,51,24,24,27,0.0000
band4_depth6_s4,rapid,13,unguided,2,3,62,51,24,24,27,0.0000
band4_depth6_s4,rapid,13,unguided,3,3,62,51,24,24,27,0.0000
band4_depth6_s4,rapid,13,oracle,0.25,3,8,46,24,24,27,0.0000
band4_depth6_s4,rapid,13,oracle,0.5,3,8,46,24,24,27,0.0000
band4_depth6_s4,rapid,13,oracle,1,3,8,46,24,24,27,0.0000
band4_depth6_s4,rapid,13,oracle,2,3,8,46,24,24,27,0.0000
band4_depth6_s4,rapid,13,oracle,3,3,8,46,24,24,27,0.0000
band4_depth6_s5,rapid,34,unguided,0.25,3,62,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,unguided,0.5,3,62,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,unguided,1,3,62,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,unguided,2,3,62,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,unguided,3,3,62,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,oracle,0.25,3,9,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,oracle,0.5,3,9,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,oracle,1,3,9,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,oracle,2,3,9,137,56,56,387,0.0000
band4_depth6_s5,rapid,34,oracle,3,3,9,137,56,56,387,0.0000
band4_depth6_s6,rapid,25,unguided,0.25,2,62,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,unguided,0.5,2,62,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,unguided,1,2,62,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,unguided,2,2,62,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,unguided,3,2,62,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,oracle,0.25,2,6,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,oracle,0.5,2,6,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,oracle,1,2,6,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,oracle,2,2,6,39,32,32,181,0.0000
band4_depth6_s6,rapid,25,oracle,3,2,6,39,32,32,181,0.0000
band4_depth6_s7,rapid,33,unguided,0.25,10,62,14230,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,unguided,0.5,10,62,14230,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,unguided,1,10,62,14230,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,unguided,2,10,62,14230,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,unguided,3,10,62,14230,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,oracle,0.25,10,28,14197,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,oracle,0.5,10,28,14197,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,oracle,1,10,28,14197,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,oracle,2,10,28,14197,5990,5990,509,0.0000
band4_depth6_s7,rapid,33,oracle,3,10,28,14197,5990,5990,509,0.0000
band4_depth6_s8,rapid,26,unguided,0.25,3,62,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,unguided,0.5,3,62,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,unguided,1,3,62,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,unguided,2,3,62,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,unguided,3,3,62,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,oracle,0.25,3,8,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,oracle,0.5,3,8,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,oracle,1,3,8,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,oracle,2,3,8,63,35,35,523,0.0000
band4_depth6_s8,rapid,26,oracle,3,3,8,63,35,35,523,0.0000
band4_depth6_s9,rapid,34,unguided,0.25,3,62,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,unguided,0.5,3,62,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,unguided,1,3,62,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,unguided,2,3,62,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,unguided,3,3,62,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,oracle,0.25,3,8,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,oracle,0.5,3,8,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,oracle,1,3,8,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,oracle,2,3,8,111,48,48,390,0.0000
band4_depth6_s9,rapid,34,oracle,3,3,8,111,48,48,390,0.0000
band4_depth6_s10,classical,119,unguided,0.25,10,62,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,unguided,0.5,10,62,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,unguided,1,10,62,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,unguided,2,10,62,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,unguided,3,10,62,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,oracle,0.25,10,20,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,oracle,0.5,10,20,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,oracle,1,10,20,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,oracle,2,10,20,71933,12486,12486,2585,0.0000
band4_depth6_s10,classical,119,oracle,3,10,20,71933,12486,12486,2585,0.0000
band4_depth6_s11,rapid,26,unguided,0.25,2,62,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,unguided,0.5,2,62,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,unguided,1,2,62,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,unguided,2,2,62,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,unguided,3,2,62,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,oracle,0.25,2,7,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,oracle,0.5,2,7,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,oracle,1,2,7,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,oracle,2,2,7,34,37,37,873,0.0000
band4_depth6_s11,rapid,26,oracle,3,2,7,34,37,37,873,0.0000
band4_depth6_s12,rapid,44,unguided,0.25,3,62,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,unguided,0.5,3,62,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,unguided,1,3,62,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,unguided,2,3,62,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,unguided,3,3,62,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,oracle,0.25,3,7,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,oracle,0.5,3,7,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,oracle,1,3,7,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,oracle,2,3,7,87,51,51,766,0.0000
band4_depth6_s12,rapid,44,oracle,3,3,7,87,51,51,766,0.0000
band4_depth6_s13,classical,82,unguided,0.25,5,62,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,unguided,0.5,5,62,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,unguided,1,5,62,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,unguided,2,5,62,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,unguided,3,5,62,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,oracle,0.25,5,15,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,oracle,0.5,5,15,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,oracle,1,5,15,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,oracle,2,5,15,605,163,163,1106,0.0000
band4_depth6_s13,classical,82,oracle,3,5,15,605,163,163,1106,0.0000
band4_depth6_s14,rapid,20,unguided,0.25,2,62,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,unguided,0.5,2,62,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,unguided,1,2,62,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,unguided,2,2,62,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,unguided,3,2,62,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,oracle,0.25,2,6,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,oracle,0.5,2,6,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,oracle,1,2,6,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,oracle,2,2,6,28,27,27,129,0.0000
band4_depth6_s14,rapid,20,oracle,3,2,6,28,27,27,129,0.0000
band4_depth6_s15,rapid,16,unguided,0.25,2,62,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,unguided,0.5,2,62,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,unguided,1,2,62,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,unguided,2,2,62,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,unguided,3,2,62,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,oracle,0.25,2,5,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,oracle,0.5,2,5,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,oracle,1,2,5,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,oracle,2,2,5,23,20,20,111,0.0000
band4_depth6_s15,rapid,16,oracle,3,2,5,23,20,20,111,0.0000
band4_depth6_s16,classical,75,unguided,0.25,3,62,316,121,121,408,0.0000
band4_depth6_s16,classical,75,unguided,0.5,3,62,316,121,121,408,0.0000
band4_depth6_s16,classical,75,unguided,1,3,62,316,121,121,408,0.0000
band4_depth6_s16,classical,75,unguided,2,3,62,316,121,121,408,0.0000
band4_depth6_s16,classical,75,unguided,3,3,62,316,121,121,408,0.0000
